numer,r,p,obs,ubb,ibb,hbp,so,bu,hrofb,gb,ld,sofb,ofb,ifb
ibb,0.50137328599198971,2.8978667064473922e-71,1103,1,1,0,0,0,0,1,1,0,1,1
ibb,0.49989552970889173,8.618198555493734e-71,1103,1,1,0,0,0,0,1,0,1,1,1
ibb,0.48724236262673887,7.847490844138738e-67,1103,1,1,0,0,0,0,0,1,1,1,1
ibb,0.49490231731525192,3.2939882541739393e-69,1103,0,1,1,1,1,1,1,0,0,0,0
ibb,0.48011592136614628,1.1288453739927316e-64,1103,0,1,1,1,1,1,0,1,0,0,0
ibb,0.49163854744271973,3.4507130966544704e-68,1103,0,1,1,1,1,1,0,0,1,0,0
ibb,0.48555665423954547,2.569090344156385e-66,1103,0,1,1,1,1,1,0,0,0,1,0
ibb,0.49354810939015942,8.7570945573766943e-69,1103,0,1,1,1,1,1,0,0,0,0,1
ibb,0.50454986333738161,2.7333643293662918e-72,1103,0,1,1,1,1,0,1,1,0,0,0
ibb,0.50544338630945485,1.4006146018017311e-72,1103,0,1,1,1,1,0,1,0,1,0,0
ibb,0.50382237824243314,4.7041524251356238e-72,1103,0,1,1,1,1,0,1,0,0,1,0
ibb,0.50713595583348692,3.925502701231747e-73,1103,0,1,1,1,1,0,1,0,0,0,1
ibb,0.49374643344776931,7.590857558903225e-69,1103,0,1,1,1,1,0,0,1,1,0,0
ibb,0.49592903092935925,1.5649578433713855e-69,1103,0,1,1,1,1,0,0,1,0,1,0
ibb,0.49617774221864891,1.3062916662218136e-69,1103,0,1,1,1,1,0,0,1,0,0,1
ibb,0.49676249279180629,8.5370939488709882e-70,1103,0,1,1,1,1,0,0,0,1,1,0
ibb,0.51133081248018897,1.6266676981396595e-74,1103,0,1,1,1,1,0,0,0,1,0,1
ibb,0.49997635916583427,8.1205623043876044e-71,1103,0,1,1,1,1,0,0,0,0,1,1
ibb,0.48943659266855455,1.6595245033548921e-67,1103,0,1,1,1,0,1,1,1,0,0,0
ibb,0.48682849661872285,1.0506291012694785e-66,1103,0,1,1,1,0,1,1,0,1,0,0
ibb,0.4903500976175621,8.6620710278002823e-68,1103,0,1,1,1,0,1,1,0,0,1,0
ibb,0.48925604346836626,1.8866433420295407e-67,1103,0,1,1,1,0,1,1,0,0,0,1
ibb,0.46860393292232361,2.7075570745394969e-61,1103,0,1,1,1,0,1,0,1,1,0,0
ibb,0.4795529542551572,1.6631821996773162e-64,1103,0,1,1,1,0,1,0,1,0,1,0
ibb,0.47258967683837544,1.8920295516492072e-62,1103,0,1,1,1,0,1,0,1,0,0,1
ibb,0.47663378468561501,1.2264213001244683e-63,1103,0,1,1,1,0,1,0,0,1,1,0
ibb,0.47922194459472145,2.0881052415000514e-64,1103,0,1,1,1,0,1,0,0,1,0,1
ibb,0.4807919099429887,7.0814899649091804e-65,1103,0,1,1,1,0,1,0,0,0,1,1
ibb,0.49794647118205859,3.598961024543587e-70,1103,0,1,1,1,0,0,1,1,1,0,0
ibb,0.49922863409517854,1.4069213319192258e-70,1103,0,1,1,1,0,0,1,1,0,1,0
ibb,0.49956512031588174,1.09883445054124e-70,1103,0,1,1,1,0,0,1,1,0,0,1
ibb,0.49794367874059786,3.6063148334992152e-70,1103,0,1,1,1,0,0,1,0,1,1,0
ibb,0.49911171794615394,1.5329834800508933e-70,1103,0,1,1,1,0,0,1,0,1,0,1
ibb,0.49982610298903851,9.0697940036526014e-71,1103,0,1,1,1,0,0,1,0,0,1,1
ibb,0.48844668656361406,3.349632502301772e-67,1103,0,1,1,1,0,0,0,1,1,1,0
ibb,0.48459869667091893,5.0256507996808111e-66,1103,0,1,1,1,0,0,0,1,1,0,1
ibb,0.49114625372878717,4.9071984961471836e-68,1103,0,1,1,1,0,0,0,1,0,1,1
ibb,0.49090966303781458,5.8108378060363634e-68,1103,0,1,1,1,0,0,0,0,1,1,1
ibb,0.51304994187155395,4.3560076162500839e-75,1103,0,1,1,0,1,1,1,1,0,0,0
ibb,0.51536251986988468,7.3141921339712201e-76,1103,0,1,1,0,1,1,1,0,1,0,0
ibb,0.5109521027785644,2.1722638881622513e-74,1103,0,1,1,0,1,1,1,0,0,1,0
ibb,0.51792900174513246,9.9345045049365682e-77,1103,0,1,1,0,1,1,1,0,0,0,1
ibb,0.48447767904189121,5.469408606308616e-66,1103,0,1,1,0,1,1,0,1,1,0,0
ibb,0.4983575547519285,2.6643052050391577e-70,1103,0,1,1,0,1,1,0,1,0,1,0
ibb,0.49224372914947434,2.2365288227007125e-68,1103,0,1,1,0,1,1,0,1,0,0,1
ibb,0.49515445639318578,2.7444047025977889e-69,1103,0,1,1,0,1,1,0,0,1,1,0
ibb,0.49227222759373723,2.1912724461373967e-68,1103,0,1,1,0,1,1,0,0,1,0,1
ibb,0.50244289184691504,1.312269103588044e-71,1103,0,1,1,0,1,1,0,0,0,1,1
ibb,0.52685884964135421,8.3544173884110086e-80,1103,0,1,1,0,1,0,1,1,1,0,0
ibb,0.52029349938346703,1.5551410133598108e-77,1103,0,1,1,0,1,0,1,1,0,1,0
ibb,0.52806922504220144,3.1476448987126552e-80,1103,0,1,1,0,1,0,1,1,0,0,1
ibb,0.52275887019636502,2.2143270618306798e-78,1103,0,1,1,0,1,0,1,0,1,1,0
ibb,0.5359170189832011,5.0959755391156797e-83,1103,0,1,1,0,1,0,1,0,1,0,1
ibb,0.524597505942062,5.1210904121416423e-79,1103,0,1,1,0,1,0,1,0,0,1,1
ibb,0.51414735072260809,1.871119572574383e-75,1103,0,1,1,0,1,0,0,1,1,1,0
ibb,0.52123090635352542,7.425320360206526e-78,1103,0,1,1,0,1,0,0,1,1,0,1
ibb,0.51727477005427136,1.6552603053674258e-76,1103,0,1,1,0,1,0,0,1,0,1,1
ibb,0.52381719575511598,9.5434266632496902e-79,1103,0,1,1,0,1,0,0,0,1,1,1
ibb,0.50487942137888342,2.1364729973327732e-72,1103,0,1,1,0,0,1,1,1,1,0,0
ibb,0.50494886434157982,2.0283172661875624e-72,1103,0,1,1,0,0,1,1,1,0,1,0
ibb,0.50698982656216141,4.3823979863925134e-73,1103,0,1,1,0,0,1,1,1,0,0,1
ibb,0.50381579578897362,4.7272896440662072e-72,1103,0,1,1,0,0,1,1,0,1,1,0
ibb,0.50737396564118731,3.2806793919536094e-73,1103,0,1,1,0,0,1,1,0,1,0,1
ibb,0.50631620768629282,7.2750153219659732e-73,1103,0,1,1,0,0,1,1,0,0,1,1
ibb,0.48861593044534696,2.9711188648591202e-67,1103,0,1,1,0,0,1,0,1,1,1,0
ibb,0.47355747458005731,9.8629435885292021e-63,1103,0,1,1,0,0,1,0,1,1,0,1
ibb,0.49304483936300214,1.2580115586830398e-68,1103,0,1,1,0,0,1,0,1,0,1,1
ibb,0.48977696815319299,1.3027901281834034e-67,1103,0,1,1,0,0,1,0,0,1,1,1
ibb,0.51438828837180728,1.5536362598641669e-75,1103,0,1,1,0,0,0,1,1,1,1,0
ibb,0.52001004067249001,1.943813609040363e-77,1103,0,1,1,0,0,0,1,1,1,0,1
ibb,0.51592502260763096,4.7290414321215093e-76,1103,0,1,1,0,0,0,1,1,0,1,1
ibb,0.51751936572131674,1.3678203187810165e-76,1103,0,1,1,0,0,0,1,0,1,1,1
ibb,0.5075756049900797,2.8176874289051008e-73,1103,0,1,1,0,0,0,0,1,1,1,1
ibb,0.49480976381348846,3.5221247840105127e-69,1103,0,1,0,1,1,1,1,1,0,0,0
ibb,0.49344998731707229,9.3984031979074626e-69,1103,0,1,0,1,1,1,1,0,1,0,0
ibb,0.49513585251651981,2.7816313988960729e-69,1103,0,1,0,1,1,1,1,0,0,1,0
ibb,0.49560669554581183,1.9774044825237266e-69,1103,0,1,0,1,1,1,1,0,0,0,1
ibb,0.4776531807131561,6.1176688973078989e-64,1103,0,1,0,1,1,1,0,1,1,0,0
ibb,0.48541901749842886,2.8294741992759978e-66,1103,0,1,0,1,1,1,0,1,0,1,0
ibb,0.48109605012268453,5.7393605166740905e-65,1103,0,1,0,1,1,1,0,1,0,0,1
ibb,0.4836685202684432,9.6221051737550881e-66,1103,0,1,0,1,1,1,0,0,1,1,0
ibb,0.48933320542644559,1.7860209772600352e-67,1103,0,1,0,1,1,1,0,0,1,0,1
ibb,0.48745593978829999,6.7494619322021535e-67,1103,0,1,0,1,1,1,0,0,0,1,1
ibb,0.50354835159743561,5.7696311363673921e-72,1103,0,1,0,1,1,0,1,1,1,0,0
ibb,0.50346422665150614,6.14259851221805e-72,1103,0,1,0,1,1,0,1,1,0,1,0
ibb,0.50497844446485307,1.9839190010744637e-72,1103,0,1,0,1,1,0,1,1,0,0,1
ibb,0.50293270719175531,9.1213213919504524e-72,1103,0,1,0,1,1,0,1,0,1,1,0
ibb,0.50580477419303771,1.068142161042787e-72,1103,0,1,0,1,1,0,1,0,1,0,1
ibb,0.50465577897580216,2.5253516424472018e-72,1103,0,1,0,1,1,0,1,0,0,1,1
ibb,0.49470383453242789,3.8025899001225269e-69,1103,0,1,0,1,1,0,0,1,1,1,0
ibb,0.49394738694355117,6.5668494664872119e-69,1103,0,1,0,1,1,0,0,1,1,0,1
ibb,0.49713163243290126,6.5239336360383981e-70,1103,0,1,0,1,1,0,0,1,0,1,1
ibb,0.49824354755928024,2.8961407863922054e-70,1103,0,1,0,1,1,0,0,0,1,1,1
ibb,0.48835564784510993,3.5727129091431932e-67,1103,0,1,0,1,0,1,1,1,1,0,0
ibb,0.49185807583137026,2.9487274901837648e-68,1103,0,1,0,1,0,1,1,1,0,1,0
ibb,0.49027333033195958,9.1492022482325058e-68,1103,0,1,0,1,0,1,1,1,0,0,1
ibb,0.48939651491023417,1.7074658503797293e-67,1103,0,1,0,1,0,1,1,0,1,1,0
ibb,0.48782224006507019,5.2106236058415419e-67,1103,0,1,0,1,0,1,1,0,1,0,1
ibb,0.49150184917562045,3.8053750271077792e-68,1103,0,1,0,1,0,1,1,0,0,1,1
ibb,0.47823100474659047,4.1202078569216388e-64,1103,0,1,0,1,0,1,0,1,1,1,0
ibb,0.47020379928814443,9.3441053029348998e-62,1103,0,1,0,1,0,1,0,1,1,0,1
ibb,0.48128197013414598,5.0469675326673318e-65,1103,0,1,0,1,0,1,0,1,0,1,1
ibb,0.47894099694677067,2.5324184935775342e-64,1103,0,1,0,1,0,1,0,0,1,1,1
ibb,0.49851147473943075,2.3803497014155357e-70,1103,0,1,0,1,0,0,1,1,1,1,0
ibb,0.49856668173719909,2.2860201193234265e-70,1103,0,1,0,1,0,0,1,1,1,0,1
ibb,0.50001132339907906,7.9142644023065019e-71,1103,0,1,0,1,0,0,1,1,0,1,1
ibb,0.49893736808810013,1.7421501839943399e-70,1103,0,1,0,1,0,0,1,0,1,1,1
ibb,0.48992767153257422,1.1703043023852501e-67,1103,0,1,0,1,0,0,0,1,1,1,1
ibb,0.51205978572110278,9.3123788005805229e-75,1103,0,1,0,0,1,1,1,1,1,0,0
ibb,0.51004333853227179,4.342049309234127e-74,1103,0,1,0,0,1,1,1,1,0,1,0
ibb,0.513879118610715,2.3010471709915632e-75,1103,0,1,0,0,1,1,1,1,0,0,1
ibb,0.51005498798776028,4.303727568023844e-74,1103,0,1,0,0,1,1,1,0,1,1,0
ibb,0.51649807876473974,3.0301300143366705e-76,1103,0,1,0,0,1,1,1,0,1,0,1
ibb,0.51231556030138359,7.6546837334125879e-75,1103,0,1,0,0,1,1,1,0,0,1,1
ibb,0.49707060401473246,6.8207099395844382e-70,1103,0,1,0,0,1,1,0,1,1,1,0
ibb,0.48925218066194864,1.8918263159917546e-67,1103,0,1,0,0,1,1,0,1,1,0,1
ibb,0.50101534829900507,3.7752186904817892e-71,1103,0,1,0,0,1,1,0,1,0,1,1
ibb,0.50029578309206746,6.4186110947151742e-71,1103,0,1,0,0,1,1,0,0,1,1,1
ibb,0.51968521204763662,2.5093828170174477e-77,1103,0,1,0,0,1,0,1,1,1,1,0
ibb,0.52723850743527756,6.1535658080633341e-80,1103,0,1,0,0,1,0,1,1,1,0,1
ibb,0.52105430238453798,8.536453486695122e-78,1103,0,1,0,0,1,0,1,1,0,1,1
ibb,0.52381355077034186,9.5711805454205491e-79,1103,0,1,0,0,1,0,1,0,1,1,1
ibb,0.51620600633596925,3.8021882107731217e-76,1103,0,1,0,0,1,0,0,1,1,1,1
ibb,0.50424896483013792,3.4220809867253858e-72,1103,0,1,0,0,0,1,1,1,1,1,0
ibb,0.50598692219241925,9.3165935475029678e-73,1103,0,1,0,0,0,1,1,1,1,0,1
ibb,0.50607316980583683,8.7323641447201706e-73,1103,0,1,0,0,0,1,1,1,0,1,1
ibb,0.50540952666826233,1.4366075462910372e-72,1103,0,1,0,0,0,1,1,0,1,1,1
ibb,0.49174577177607609,3.195713674757736e-68,1103,0,1,0,0,0,1,0,1,1,1,1
ibb,0.515302371828669,7.6629689209926261e-76,1103,0,1,0,0,0,0,1,1,1,1,1
ibb,0.48254795844420845,2.098600560579673e-65,1103,1,1,1,1,1,1,1,0,0,0,0
ibb,0.46898471316785922,2.102959467757987e-61,1103,1,1,1,1,1,1,0,1,0,0,0
ibb,0.47441940753585687,5.5114730643583544e-63,1103,1,1,1,1,1,1,0,0,1,0,0
ibb,0.47473004531830743,4.4668794813074722e-63,1103,1,1,1,1,1,1,0,0,0,1,0
ibb,0.47652940853912062,1.3167685721069168e-63,1103,1,1,1,1,1,1,0,0,0,0,1
ibb,0.49226184970323555,2.2076463297487414e-68,1103,1,1,1,1,1,0,1,1,0,0,0
ibb,0.4908355718336434,6.1265306448731229e-68,1103,1,1,1,1,1,0,1,0,1,0,0
ibb,0.49272021249032172,1.5886393510356954e-68,1103,1,1,1,1,1,0,1,0,0,1,0
ibb,0.49269425281989288,1.6185442961586586e-68,1103,1,1,1,1,1,0,1,0,0,0,1
ibb,0.47886561651084908,2.6668700773594005e-64,1103,1,1,1,1,1,0,0,1,1,0,0
ibb,0.48437010449128803,5.8964952012328945e-66,1103,1,1,1,1,1,0,0,1,0,1,0
ibb,0.48135818474662967,4.7877649357034514e-65,1103,1,1,1,1,1,0,0,1,0,0,1
ibb,0.48324169456270505,1.2954331928972576e-65,1103,1,1,1,1,1,0,0,0,1,1,0
ibb,0.48826044521912565,3.8218244993438669e-67,1103,1,1,1,1,1,0,0,0,1,0,1
ibb,0.4861718157502592,1.6678513441688724e-66,1103,1,1,1,1,1,0,0,0,0,1,1
ibb,0.47937271017728406,1.8826062246737416e-64,1103,1,1,1,1,0,1,1,1,0,0,0
ibb,0.47549277785257665,2.6639067376240939e-63,1103,1,1,1,1,0,1,1,0,1,0,0
ibb,0.48108450332945413,5.7853541388127996e-65,1103,1,1,1,1,0,1,1,0,0,1,0
ibb,0.4778547998478001,5.3299594008398895e-64,1103,1,1,1,1,0,1,1,0,0,0,1
ibb,0.45964447820174181,9.4451041707405336e-59,1103,1,1,1,1,0,1,0,1,1,0,0
ibb,0.47073934250015514,6.5361916295786163e-62,1103,1,1,1,1,0,1,0,1,0,1,0
ibb,0.46304010908239474,1.0481917983760069e-59,1103,1,1,1,1,0,1,0,1,0,0,1
ibb,0.46721680468899646,6.779518658057316e-61,1103,1,1,1,1,0,1,0,0,1,1,0
ibb,0.46542337491991653,2.2073307980167526e-60,1103,1,1,1,1,0,1,0,0,1,0,1
ibb,0.47073435459370305,6.5580037506139621e-62,1103,1,1,1,1,0,1,0,0,0,1,1
ibb,0.48633367280738943,1.488428295207555e-66,1103,1,1,1,1,0,0,1,1,1,0,0
ibb,0.48979920607102861,1.2823399697978021e-67,1103,1,1,1,1,0,0,1,1,0,1,0
ibb,0.48804690346885837,4.4452514629629061e-67,1103,1,1,1,1,0,0,1,1,0,0,1
ibb,0.48740404813780691,7.0012932734494021e-67,1103,1,1,1,1,0,0,1,0,1,1,0
ibb,0.48564941597459022,2.4071983195554158e-66,1103,1,1,1,1,0,0,1,0,1,0,1
ibb,0.48928795522655055,1.8443624411796059e-67,1103,1,1,1,1,0,0,1,0,0,1,1
ibb,0.47784703261535466,5.3583463903581075e-64,1103,1,1,1,1,0,0,0,1,1,1,0
ibb,0.47190553110244121,2.9948889679753804e-62,1103,1,1,1,1,0,0,0,1,1,0,1
ibb,0.48039992854407909,9.2812837385004679e-65,1103,1,1,1,1,0,0,0,1,0,1,1
ibb,0.47852045971575757,3.3790973824214809e-64,1103,1,1,1,1,0,0,0,0,1,1,1
ibb,0.49485186180454888,3.4164696968776764e-69,1103,1,1,1,0,1,1,1,1,0,0,0
ibb,0.49202700136721572,2.6125479620034696e-68,1103,1,1,1,0,1,1,1,0,1,0,0
ibb,0.49509695871570486,2.8610903443361113e-69,1103,1,1,1,0,1,1,1,0,0,1,0
ibb,0.49496413108202603,3.1498770121318905e-69,1103,1,1,1,0,1,1,1,0,0,0,1
ibb,0.46351226741891061,7.7059642035294752e-60,1103,1,1,1,0,1,1,0,1,1,0,0
ibb,0.48140499709939494,4.6351712932439595e-65,1103,1,1,1,0,1,1,0,1,0,1,0
ibb,0.46987981821390817,1.159581441591502e-61,1103,1,1,1,0,1,1,0,1,0,0,1
ibb,0.47507420365894654,3.5382037149558077e-63,1103,1,1,1,0,1,1,0,0,1,1,0
ibb,0.46417807740781175,4.9894927121866459e-60,1103,1,1,1,0,1,1,0,0,1,0,1
ibb,0.48098199329124353,6.210098572112025e-65,1103,1,1,1,0,1,1,0,0,0,1,1
ibb,0.50529380449416184,1.5667154849428595e-72,1103,1,1,1,0,1,0,1,1,1,0,0
ibb,0.50510529048651776,1.8042432285350462e-72,1103,1,1,1,0,1,0,1,1,0,1,0
ibb,0.50706342104757263,4.1460360386703234e-73,1103,1,1,1,0,1,0,1,1,0,0,1
ibb,0.50429316012445924,3.3110229353722601e-72,1103,1,1,1,0,1,0,1,0,1,1,0
ibb,0.50765463510098341,2.6545139409578655e-73,1103,1,1,1,0,1,0,1,0,1,0,1
ibb,0.50638868588850816,6.8892741371631575e-73,1103,1,1,1,0,1,0,1,0,0,1,1
ibb,0.49271151243199285,1.5985998347040317e-68,1103,1,1,1,0,1,0,0,1,1,1,0
ibb,0.48669291381214297,1.1559119293021846e-66,1103,1,1,1,0,1,0,0,1,1,0,1
ibb,0.4960263588403257,1.4581617939996614e-69,1103,1,1,1,0,1,0,0,1,0,1,1
ibb,0.49472650915247746,3.7407429777752238e-69,1103,1,1,1,0,1,0,0,0,1,1,1
ibb,0.48764879784510157,5.8900378566602467e-67,1103,1,1,1,0,0,1,1,1,1,0,0
ibb,0.49206643037326092,2.5397417229397892e-68,1103,1,1,1,0,0,1,1,1,0,1,0
ibb,0.49000301607273594,1.1091861955397988e-67,1103,1,1,1,0,0,1,1,1,0,0,1
ibb,0.48875070348714894,2.7004045339196167e-67,1103,1,1,1,0,0,1,1,0,1,1,0
ibb,0.48596292060674706,1.9315791361241802e-66,1103,1,1,1,0,0,1,1,0,1,0,1
ibb,0.491297171668301,4.4053398523196231e-68,1103,1,1,1,0,0,1,1,0,0,1,1
ibb,0.47320713435396905,1.2489015295324056e-62,1103,1,1,1,0,0,1,0,1,1,1,0
ibb,0.45610604869650756,9.093447227877168e-58,1103,1,1,1,0,0,1,0,1,1,0,1
ibb,0.47728607156363079,7.8610477594551099e-64,1103,1,1,1,0,0,1,0,1,0,1,1
ibb,0.47086612595233684,6.0053674995109366e-62,1103,1,1,1,0,0,1,0,0,1,1,1
ibb,0.49973299323833248,9.7126278099066348e-71,1103,1,1,1,0,0,0,1,1,1,1,0
ibb,0.49991244825703607,8.5115855091834775e-71,1103,1,1,1,0,0,0,1,1,1,0,1
ibb,0.5014610276592425,2.7158194869804202e-71,1103,1,1,1,0,0,0,1,1,0,1,1
ibb,0.50006681657753271,7.597500185142618e-71,1103,1,1,1,0,0,0,1,0,1,1,1
ibb,0.48780602955858438,5.2706709878944762e-67,1103,1,1,1,0,0,0,0,1,1,1,1
ibb,0.48411052674287547,7.0686946211077325e-66,1103,1,1,0,1,1,1,1,1,0,0,0
ibb,0.48116823589570651,5.4599634074110769e-65,1103,1,1,0,1,1,1,1,0,1,0,0
ibb,0.48535119953880418,2.9672705379315172e-66,1103,1,1,0,1,1,1,1,0,0,1,0
ibb,0.48333682970771269,1.2123994792313856e-65,1103,1,1,0,1,1,1,1,0,0,0,1
ibb,0.46687339420437729,8.5035891979703056e-61,1103,1,1,0,1,1,1,0,1,1,0,0
ibb,0.47579967396883827,2.1628876956220372e-63,1103,1,1,0,1,1,1,0,1,0,1,0
ibb,0.46994585662659777,1.1096786230630771e-61,1103,1,1,0,1,1,1,0,1,0,0,1
ibb,0.47308961669672461,1.3517340557145402e-62,1103,1,1,0,1,1,1,0,0,1,1,0
ibb,0.47340576696324299,1.0924864445761329e-62,1103,1,1,0,1,1,1,0,0,1,0,1
ibb,0.47637131987469561,1.466373590905359e-63,1103,1,1,0,1,1,1,0,0,0,1,1
ibb,0.49125644729902718,4.5354990030752788e-68,1103,1,1,0,1,1,0,1,1,1,0,0
ibb,0.49363014832975571,8.2544735447785414e-69,1103,1,1,0,1,1,0,1,1,0,1,0
ibb,0.49282723272829076,1.4710526966461784e-68,1103,1,1,0,1,1,0,1,1,0,0,1
ibb,0.49183765678233105,2.9921760442077651e-68,1103,1,1,0,1,1,0,1,0,1,1,0
ibb,0.49139790814103951,4.0991288784672028e-68,1103,1,1,0,1,1,0,1,0,1,0,1
ibb,0.49359830496143281,8.4460619244677946e-69,1103,1,1,0,1,1,0,1,0,0,1,1
ibb,0.48320706158157822,1.3270458619115151e-65,1103,1,1,0,1,1,0,0,1,1,1,0
ibb,0.47939008762942148,1.8602533750193009e-64,1103,1,1,0,1,1,0,0,1,1,0,1
ibb,0.48556850609386953,2.5478169187961677e-66,1103,1,1,0,1,1,0,0,1,0,1,1
ibb,0.48463407912930362,4.9028130240069154e-66,1103,1,1,0,1,1,0,0,0,1,1,1
ibb,0.47831640013110588,3.8861624354905737e-64,1103,1,1,0,1,0,1,1,1,1,0,0
ibb,0.48340787368363819,1.1538671726126872e-65,1103,1,1,0,1,0,1,1,1,0,1,0
ibb,0.48024180246032605,1.0350418291173314e-64,1103,1,1,0,1,0,1,1,1,0,0,1
ibb,0.48015845896829606,1.0962373509249459e-64,1103,1,1,0,1,0,1,1,0,1,1,0
ibb,0.47649833419816712,1.3449241165798121e-63,1103,1,1,0,1,0,1,1,0,1,0,1
ibb,0.48220428454507108,2.6640611730341714e-65,1103,1,1,0,1,0,1,1,0,0,1,1
ibb,0.46951552841597488,1.4777816796824485e-61,1103,1,1,0,1,0,1,0,1,1,1,0
ibb,0.46099576782583007,3.9495502650649165e-59,1103,1,1,0,1,0,1,0,1,1,0,1
ibb,0.47230378396324013,2.2926137679294241e-62,1103,1,1,0,1,0,1,0,1,0,1,1
ibb,0.46912890401911922,1.9108943745150418e-61,1103,1,1,0,1,0,1,0,0,1,1,1
ibb,0.4890772522303794,2.1420060910779909e-67,1103,1,1,0,1,0,0,1,1,1,1,0
ibb,0.48705118531091246,8.9802330478112644e-67,1103,1,1,0,1,0,0,1,1,1,0,1
ibb,0.49061518105512592,7.1700957506690354e-68,1103,1,1,0,1,0,0,1,1,0,1,1
ibb,0.48841096552293328,3.4354605030126111e-67,1103,1,1,0,1,0,0,1,0,1,1,1
ibb,0.47924993677633992,2.0483321953757227e-64,1103,1,1,0,1,0,0,0,1,1,1,1
ibb,0.49377452276303557,7.4386901369109283e-69,1103,1,1,0,0,1,1,1,1,1,0,0
ibb,0.49659488458155415,9.644867229818068e-70,1103,1,1,0,0,1,1,1,1,0,1,0
ibb,0.49592193167005344,1.5730457009579532e-69,1103,1,1,0,0,1,1,1,1,0,0,1
ibb,0.49415998324664645,5.6328911779826537e-69,1103,1,1,0,0,1,1,1,0,1,1,0
ibb,0.49347341968961933,9.2411280521006092e-69,1103,1,1,0,0,1,1,1,0,1,0,1
ibb,0.49653015486533281,1.0110006965749457e-69,1103,1,1,0,0,1,1,1,0,0,1,1
ibb,0.48011298978793898,1.1311278609329539e-64,1103,1,1,0,0,1,1,0,1,1,1,0
ibb,0.46721544928004677,6.7855877297235522e-61,1103,1,1,0,0,1,1,0,1,1,0,1
ibb,0.48388444093836075,8.2769288993512821e-66,1103,1,1,0,0,1,1,0,1,0,1,1
ibb,0.47908211843972859,2.2985848363721232e-64,1103,1,1,0,0,1,1,0,0,1,1,1
ibb,0.50442557409615163,2.9993078655849587e-72,1103,1,1,0,0,1,0,1,1,1,1,0
ibb,0.50609024424682059,8.6211045856994032e-73,1103,1,1,0,0,1,0,1,1,1,0,1
ibb,0.50602450536272825,9.05737363295316e-73,1103,1,1,0,0,1,0,1,1,0,1,1
ibb,0.50553073877986243,1.3118506344311122e-72,1103,1,1,0,0,1,0,1,0,1,1,1
ibb,0.49487233400458458,3.3662359338543944e-69,1103,1,1,0,0,1,0,0,1,1,1,1
ibb,0.49132544336337153,4.317173850447956e-68,1103,1,1,0,0,0,1,1,1,1,1,0
ibb,0.48893096555670756,2.3763171486600177e-67,1103,1,1,0,0,0,1,1,1,1,0,1
ibb,0.4932536791756007,1.0825106736108705e-68,1103,1,1,0,0,0,1,1,1,0,1,1
ibb,0.49036209484794452,8.5883104873097746e-68,1103,1,1,0,0,0,1,1,0,1,1,1
ibb,0.47600569784309604,1.8803485604483939e-63,1103,1,1,0,0,0,1,0,1,1,1,1
ibb,0.50077729106391899,4.5004935652986434e-71,1103,1,1,0,0,0,0,1,1,1,1,1
ibb,0.49511563788918539,2.8226512378836375e-69,1103,0,1,1,1,1,1,1,1,0,0,0
ibb,0.49390594180145786,6.766126476908546e-69,1103,0,1,1,1,1,1,1,0,1,0,0
ibb,0.49543041643416907,2.2470296453087244e-69,1103,0,1,1,1,1,1,1,0,0,1,0
ibb,0.49603390032456307,1.4501961234680686e-69,1103,0,1,1,1,1,1,1,0,0,0,1
ibb,0.47895975163177068,2.5000284947941135e-64,1103,0,1,1,1,1,1,0,1,1,0,0
ibb,0.48605002076516757,1.8169155818881604e-66,1103,0,1,1,1,1,1,0,1,0,1,0
ibb,0.48229660419621234,2.498747026200554e-65,1103,0,1,1,1,1,1,0,1,0,0,1
ibb,0.48462560129881793,4.9319706172363429e-66,1103,0,1,1,1,1,1,0,0,1,1,0
ibb,0.490693106842227,6.7823076008143654e-68,1103,0,1,1,1,1,1,0,0,1,0,1
ibb,0.4883143069329336,3.6788377558064941e-67,1103,0,1,1,1,1,1,0,0,0,1,1
ibb,0.50369190459400048,5.1845222422592628e-72,1103,0,1,1,1,1,0,1,1,1,0,0
ibb,0.50356273106637339,5.7081752355751e-72,1103,0,1,1,1,1,0,1,1,0,1,0
ibb,0.5051130372061059,1.7938106547395012e-72,1103,0,1,1,1,1,0,1,1,0,0,1
ibb,0.50309494527222121,8.0849885305144051e-72,1103,0,1,1,1,1,0,1,0,1,1,0
ibb,0.50601196128938331,9.1430846392962771e-73,1103,0,1,1,1,1,0,1,0,1,0,1
ibb,0.50480115749117205,2.2652625568436293e-72,1103,0,1,1,1,1,0,1,0,0,1,1
ibb,0.49513784945655764,2.7776115240115892e-69,1103,0,1,1,1,1,0,0,1,1,1,0
ibb,0.49479178114706318,3.5682421514470846e-69,1103,0,1,1,1,1,0,0,1,1,0,1
ibb,0.49752644032206578,4.8913510805657978e-70,1103,0,1,1,1,1,0,0,1,0,1,1
ibb,0.49883341057907338,1.8801448616219363e-70,1103,0,1,1,1,1,0,0,0,1,1,1
ibb,0.48877375869766648,2.6566185425487078e-67,1103,0,1,1,1,0,1,1,1,1,0,0
ibb,0.49212059190988605,2.4430131616386952e-68,1103,0,1,1,1,0,1,1,1,0,1,0
ibb,0.490665029982776,6.9195618801125277e-68,1103,0,1,1,1,0,1,1,1,0,0,1
ibb,0.48978108890319488,1.2989763060874539e-67,1103,0,1,1,1,0,1,1,0,1,1,0
