fg_id,fg_name,role,fg_last,fg_first,bbm_id,bbm_last,bbm_first,yh_id,yh_last,yh_first,yh_team,yh_pos,howe_id,mlb_id
3390,John Mayberry,bat,Mayberry,John,5641,Mayberry,John,8496,Mayberry,John,PHI,1B/OF,MAYBERRY19831221A,460055
3395,Cliff Pennington,bat,Pennington,Cliff,3820,Pennington,Cliff,8324,Pennington,Cliff,ARI,2B/3B/SS,PENNINGTO19840615A,460060
3397,Jumbo Diaz,pit,,,,,,9739,Diaz,Jumbo,,RP,,471822
3402,Trevor Crowe,bat,Crowe,Trevor,5547,Crowe,Trevor,7918,Crowe,Trevor,,OF,,460067
3403,Ricky Romero,pit,Romero,Ricky,5768,Romero,Ricky,8424,Romero,Ricky,TOR,SP,,460069
3404,Tyler Johnson,pit,Johnson,Tyler,,,,,,,,,,431164
3410,Ryan Braun,bat,Braun,Ryan,543,Braun,Ryan,8034,Braun,Ryan,MIL,OF,BRAUN19831117A,460075
3411,Drew Butera,bat,Butera,Drew,5532,Butera,Drew,8696,Butera,Drew,MIN,C,BUTERA19830809A,460077
3412,Guilder Rodriguez,bat,Rodriguez,Guilder,,,,9840,Rodriguez,Guilder,,Util,,457517
3417,Ruben Gotay,bat,Gotay,Ruben,,,,,,,,,,430905
3420,Dusty Brown,bat,Brown,Dusty,,,,,,,,,,451259
3424,Victor Diaz,pit,Diaz,Victor,,,,,,,,,,429806
3425,Brian Burres,pit,Burres,Brian,,,,,,,,,,434638
3433,Allen Craig,bat,Craig,Allen,5545,Craig,Allen,8649,Craig,Allen,STL,1B/OF,CRAIG19840718A,501800
3440,Anthony Lerew,pit,Lerew,Anthony,,,,,,,,,,434679
3441,Nolan Reimold,bat,Reimold,Nolan,5688,Reimold,Nolan,8191,Reimold,Nolan,BAL,OF,REIMOLD19831012A,460099
3442,Dan Uggla,bat,Uggla,Dan,5042,Uggla,Dan,7692,Uggla,Dan,ATL,2B,UGGLA19800311A,462564
3443,Chris Robinson,bat,Robinson,Chris,6510,Robinson,Chris,9491,Robinson,Chris,,C,,460101
3448,Jeff Mathis,bat,Mathis,Jeff,3098,Mathis,Jeff,7296,Mathis,Jeff,MIA,C,MATHIS19830331A,425772
3455,Greg Smith,pit,Smith,Greg,,,,,,,,,,460105
3462,Kevin Whelan,pit,Whelan,Kevin,,,,8964,,,,RP,,460128
3469,Luke Scott,bat,Scott,Luke,4508,Scott,Luke,7521,Scott,Luke,TB,Util,,432928
3470,Scott Munter,pit,Munter,Scott,,,,,,,,,,434639
3472,Steve Holm,bat,Holm,Steve,,,,,,,,,,455725
3473,Anthony Rizzo,bat,Rizzo,Anthony,6197,Rizzo,Anthony,8868,Rizzo,Anthony,CHC,1B,RIZZO19890808A,519203
3492,Angel Sanchez,bat,Sanchez,Angel,4405,Sanchez,Angel,7898,Sanchez,Angel,CWS,SS/2B,,447816
3500,Devon Lowery,pit,Lowery,Devon,,,,,,,,,,434587
3501,Brent Lillibridge,bat,Lillibridge,Brent,2830,Lillibridge,Brent,8187,Lillibridge,Brent,,2B/3B,,452121
3503,Willie Collazo,pit,Collazo,Willie,,,,,,,,,,458974
3507,Andre Rienzo,pit,Rienzo,Andre,8440,Rienzo,Andre,9473,Rienzo,Andre,,SP,RIENZO19880605A,516589
3516,Eric Hosmer,bat,Hosmer,Eric,6198,Hosmer,Eric,8857,Hosmer,Eric,KC,1B,HOSMER19891024A,543333
3520,Henry Owens,pit,Owens,Henry,3696,Owens,Henry,7809,Owens,Henry,MIA,RP,,
3521,Jonathan Albaladejo,pit,Albaladejo,Jonathan,,,,8125,,,,RP,,452293
3531,Troy Tulowitzki,bat,Tulowitzki,Troy,5033,Tulowitzki,Troy,7850,Tulowitzki,Troy,COL,SS,TULOWITZK19841010A,453064
3532,Jeff Fulchino,pit,Fulchino,Jeff,,,,,,,,,,445246
3533,Mike Costanzo,bat,Costanzo,Mike,,,,8879,Costanzo,Mike,,1B,,453068
3534,Brian Bocock,bat,Bocock,Brian,,,,,,,,,,501814
3536,Eli Whiteside,bat,Whiteside,Eli,5283,Whiteside,Eli,7591,Whiteside,Eli,,C,,434630
3542,Danny Duffy,pit,Duffy,Danny,6472,Duffy,Danny,8932,Duffy,Danny,KC,SP/RP,DUFFY19881221A,518633
3543,Clay Buchholz,pit,Buchholz,Clay,640,Buchholz,Clay,8090,Buchholz,Clay,BOS,SP,BUCHHOLZ19840814A,453329
3545,Charlie Haeger,pit,Haeger,Charlie,,,,,,,,,,446624
3547,Carlos Frias,pit,Frias,Carlos,,,,9780,,,,RP,,516910
3548,Liam Hendriks,pit,Hendriks,Liam,7541,Hendriks,Liam,9057,Hendriks,Liam,MIN,SP,HENDRIKS19890210A,521230
3551,Clayton Richard,pit,Richard,Clayton,4148,Richard,Clayton,8309,Richard,Clayton,SD,SP,,453385
3566,D.J. Houlton,pit,Houlton,D.J.,,,,,,,,,,434885
3577,Chris Roberson,bat,Roberson,Chris,,,,,,,,,,434562
3580,C.J. Wilson,pit,Wilson,C.J.,5355,Wilson,C.J.,7571,Wilson,C.J.,LAA,SP,WILSON19801118A,450351
3583,Omir Santos,bat,Santos,Omir,4444,Santos,Omir,8374,Santos,Omir,,C,,435408
3588,Rommie Lewis,pit,Lewis,Rommie,,,,,,,,,,451650
3593,Chase Wright,pit,Wright,Chase,,,,,,,,,,451657
3599,Brian Schlitter,pit,Schlitter,Brian,,,,8753,,,,RP,SCHLITTER19851221A,489295
3620,Shelley Duncan,bat,Duncan,Shelley,1361,Duncan,Shelley,8072,Duncan,Shelley,,LF,,455167
3622,Josh Barfield,bat,Barfield,Josh,,,,,,,,,,429662
3625,David Pauley,pit,Pauley,David,,,,7782,,,,RP,,456102
3630,Kevin Russo,bat,Russo,Kevin,,,,,,,,,,501835
3638,Josh Kinney,pit,Kinney,Josh,2605,Kinney,Josh,7806,Kinney,Josh,SEA,RP,,448337
3642,Kyle Davies,pit,Davies,Kyle,,,,,,,,,,434678
3646,Trystan Magnuson,pit,Magnuson,Trystan,,,,,,,,,,518972
3648,Rene Rivera,bat,Rivera,Rene,4197,Rivera,Rene,7458,Rivera,Rene,,C,RIVERA19830731A,425784
3656,Jim Johnson,pit,Johnson,Jim,5610,Johnson,Jim,7825,Johnson,Jim,BAL,RP,JOHNSON19830627A,462382
3658,Kyle Hudson,bat,Hudson,Kyle,,,,,,,,,,543340
3664,Brooks Conrad,bat,Conrad,Brooks,,,,7959,,,,2B,,462405
3669,Andy Gonzalez,bat,Gonzalez,Andy,,,,,,,,,,462413
3674,Michael Hollimon,bat,Hollimon,Michael,,,,,,,,,,446132
3677,Logan Ondrusek,pit,Ondrusek,Logan,5897,Ondrusek,Logan,8703,Ondrusek,Logan,CIN,RP,,446185
3681,Steven Shell,pit,Shell,Steven,,,,,,,,,,
3685,J.D. Martin,pit,Martin,J.D.,5815,Martin,J.D.,,,,,,,455605
3688,Jesse Litsch,pit,Litsch,Jesse,,,,,,,,,,446209
3692,Jack Hannahan,bat,Hannahan,Jack,2008,Hannahan,Jack,7774,Hannahan,Jack,CIN,1B,,435219
3704,Skip Schumaker,bat,Schumaker,Skip,4499,Schumaker,Skip,7567,Schumaker,Skip,LAD,2B/OF,SCHUMAKER19800203A,435401
3707,Geovany Soto,bat,Soto,Geovany,4709,Soto,Geovany,7662,Soto,Geovany,TEX,C,,434567
3708,Rajai Davis,bat,Davis,Rajai,1178,Davis,Rajai,7835,Davis,Rajai,TOR,OF,DAVIS19801019A,434658
3711,Eric Thames,bat,Thames,Eric,6320,Thames,Eric,8930,Thames,Eric,SEA,OF,,519346
3714,Joe Mather,bat,Mather,Joe,,,,8261,,,,3B,,458628
3719,Graham Taylor,pit,Taylor,Graham,,,,,,,,,,501869
3726,Jose Morales,bat,Morales,Jose,,,,,,,,,,458643
3728,Joel Guzman,bat,Guzman,Joel,,,,,,,,,,433591
3731,Brandon League,pit,League,Brandon,2759,League,Brandon,7464,League,Brandon,LAD,RP,LEAGUE19830316A,434181
3732,Everett Teaford,pit,Teaford,Everett,6469,Teaford,Everett,8931,Teaford,Everett,KC,RP,,501870
3734,Che-Hsuan Lin,bat,Lin,Che-Hsuan,6424,Lin,Che-Hsuan,9156,,,,RF,,521428
3735,Zach Lutz,bat,Lutz,Zach,6280,Lutz,Zach,9164,Lutz,Zach,NYM,1B/3B,,518963
3751,Felix Pie,bat,Pie,Felix,3907,Pie,Felix,7704,Pie,Felix,,LF,,429712
3752,Adalberto Mendez,pit,Mendez,Adalberto,,,,,,,,,,458657
3762,Cesar Jimenez,pit,Jimenez,Cesar,2419,Jimenez,Cesar,7888,Jimenez,Cesar,,RP,JIMENEZ19841112A,462945
3767,Danny Richar,bat,Richar,Danny,,,,,,,,,,462950
3768,Ryan Budde,bat,Budde,Ryan,,,,,,,,,,452150
3773,Brian Broderick,pit,Broderick,Brian,,,,,,,,,,518495
3775,Tim Wood,pit,Wood,Tim,5748,Wood,Tim,8507,Wood,Tim,MIN,RP,,445971
3777,Felipe Paulino,pit,Paulino,Felipe,3772,Paulino,Felipe,8106,Paulino,Felipe,KC,SP/RP,,462956
3787,David Wright,bat,Wright,David,5427,Wright,David,7382,Wright,David,NYM,3B,WRIGHT19821220A,431151
3789,Tommy Manzella,bat,Manzella,Tommy,,,,,,,,,,446373
3790,Jayson Nix,bat,Nix,Jayson,3570,Nix,Jayson,8168,Nix,Jayson,,2B/3B,,434624
3797,J.J. Hardy,bat,Hardy,J.J.,2020,Hardy,J.J.,7283,Hardy,J.J.,BAL,SS,HARDY19820819A,429666
3799,Chris Resop,pit,Resop,Chris,4116,Resop,Chris,7589,Resop,Chris,OAK,RP,,434592
3802,Luis Atilano,pit,Atilano,Luis,,,,,,,,,,457447
3805,Jess Todd,pit,Todd,Jess,,,,,,,,,,519357
3806,Mike Wilson,bat,Wilson,Mike,,,,,,,,,,444125
3811,Ryan Theriot,bat,Theriot,Ryan,4922,Theriot,Ryan,7670,Theriot,Ryan,SF,2B,,444135
3812,Gregorio Petit,bat,Petit,Gregorio,,,,8250,Petit,Gregorio,,3B/SS,,463610
3814,Brian Dinkelman,bat,Dinkelman,Brian,,,,,,,,,,501920
3815,Mat Latos,pit,Latos,Mat,5814,Latos,Mat,8529,Latos,Mat,CIN,SP,LATOS19871209A,502009
3817,Joaquin Arias,bat,Arias,Joaquin,132,Arias,Joaquin,7880,Arias,Joaquin,SF,1B/2B/3B/SS,ARIAS19840921A,435078
3821,Brad Nelson,bat,Nelson,Brad,,,,,,,,,,434525
3830,Ricky Nolasco,pit,Nolasco,Ricky,3579,Nolasco,Ricky,7720,Nolasco,Ricky,MIA,SP,NOLASCO19821213A,445060
3833,Chris Seddon,pit,Seddon,Chris,,,,,,,,,,434629
3837,Andrew Brown,bat,Brown,Andrew,7269,Brown,Andrew,8966,Brown,Andrew,,OF,,518500
3840,Zach Duke,pit,Duke,Zach,1353,Duke,Zach,7512,Duke,Zach,WAS,RP,DUKE19830419A,435043
3847,Travis Schlichting,pit,Schlichting,Travis,,,,,,,,,,459411
3855,Brett Oberholtzer,pit,Oberholtzer,Brett,6269,Oberholtzer,Brett,9373,Oberholtzer,Brett,,SP/RP,OBERHOLTZ19890701A,519085
3856,Jeff Keppinger,bat,Keppinger,Jeff,2574,Keppinger,Jeff,7414,Keppinger,Jeff,CWS,3B,,433898
3862,Rubby de la Rosa,pit,de la Rosa,Rubby,6335,De La Rosa,Rubby,8941,De La Rosa,Rubby,BOS,SP,DELAROSA19890301A,523989
3867,Kelly Shoppach,bat,Shoppach,Kelly,4587,Shoppach,Kelly,7493,Shoppach,Kelly,SEA,C,,431159
3868,Oswaldo Navarro,bat,Navarro,Oswaldo,,,,,,,,,,464281
3870,Chris Pettit,bat,Pettit,Chris,,,,,,,,,,501941
3873,Zeke Spruill,pit,Spruill,Zeke,7628,Spruill,Zeke,9439,Spruill,Zeke,,RP/SP,,543809
3876,Bobby Livingston,pit,Livingston,Bobby,,,,,,,,,,455751
3877,Ethan Martin,pit,Martin,Ethan,8022,Martin,Ethan,9326,Martin,Ethan,PHI,RP,MARTIN19890606A,543495
3878,Chris Stewart,bat,Stewart,Chris,4787,Stewart,Chris,7857,Stewart,Chris,NYY,C,STEWART19820219A,455755
3881,Shane Lindsay,pit,Lindsay,Shane,,,,,,,,,,469834
3882,Chris Young,bat,Young,Chris,5457,Young,Chris,7738,Young,Chris,OAK,OF,YOUNG19830905A,455759
3886,Gavin Floyd,pit,Floyd,Gavin,1572,Floyd,Gavin,7297,Floyd,Gavin,CWS,SP,FLOYD19830127A,425856
3892,Josh Reddick,bat,Reddick,Josh,5824,Reddick,Josh,8544,Reddick,Josh,OAK,OF,REDDICK19870219A,502210
3893,Eugenio Velez,bat,Velez,Eugenio,,,,,,,,,,464299
3894,Jon Link,pit,Link,Jon,,,,,,,,,,456899
3900,Osvaldo Martinez,bat,Martinez,Osvaldo,,,,,,,,,,501954
3912,Mike Fontenot,bat,Fontenot,Mike,,,,7427,,,,2B,,430917
3913,Joey Gathright,bat,Gathright,Joey,,,,,,,,,,431157
3915,Jason Bulger,pit,Bulger,Jason,,,,,,,,,,408072
3917,Dayan Viciedo,bat,Viciedo,Dayan,5736,Viciedo,Dayan,8398,Viciedo,Dayan,CWS,OF,VICIEDOcubaD01,493364
3919,German Duran,bat,Duran,German,,,,,,,,,,458061
3920,Frankie de la Cruz,pit,de la Cruz,Frankie,,,,,,,,,,448842
3926,Casey Fien,pit,Fien,Casey,5820,Fien,Casey,8535,Fien,Casey,MIN,RP,FIEN19831021A,502272
3935,Joe Martinez,pit,Martinez,Joe,5636,Martinez,Joe,8445,Martinez,Joe,,RP/SP,,458155
3941,Alex Hinshaw,pit,Hinshaw,Alex,,,,8248,,,,RP,,450527
3944,Doug Mathis,pit,Mathis,Doug,,,,,,,,,,450545
3950,Matt Magill,pit,Magill,Matt,7934,Magill,Matt,9382,Magill,Matt,,SP,,543483
3951,Jose Ascanio,pit,Ascanio,Jose,,,,,,,,,,448857
3959,David Carpenter,pit,Carpenter,David,6609,Carpenter,David,8978,Carpenter,David,NYY,RP,CARPENTER19850715A,502304
3970,Edward Mujica,pit,Mujica,Edward,3441,Mujica,Edward,7801,Mujica,Edward,STL,RP,MUJICA19840510A,465629
3972,Andy Parrino,bat,Parrino,Andy,6526,Parrino,Andy,9027,Parrino,Andy,OAK,SS/2B,PARRINO19851031A,519107
3978,Chris Heisey,bat,Heisey,Chris,5902,Heisey,Chris,8617,Heisey,Chris,CIN,OF,HEISEY19841214A,502317
3990,Edinson Volquez,pit,Volquez,Edinson,5147,Volquez,Edinson,7639,Volquez,Edinson,SD,SP,VOLQUEZ19830703A,450172
3993,Allen Webster,pit,Webster,Allen,6963,Webster,Allen,9249,Webster,Allen,BOS,SP,WEBSTER19900210A,543903
4001,Enny Romero,pit,Romero,Enny,8509,Romero,Enny,9537,Romero,Enny,,SP,,544836
4003,Brandon Hicks,bat,Hicks,Brandon,6115,Hicks,Brandon,8725,Hicks,Brandon,NYM,2B,,518794
4004,Josh Outman,pit,Outman,Josh,3691,Outman,Josh,8371,Outman,Josh,COL,RP,OUTMAN19840914A,489189
4006,Justin Sellers,bat,Sellers,Justin,5706,Sellers,Justin,9016,Sellers,Justin,LAD,Util,,451088
4016,Jerry Sands,bat,Sands,Jerry,6326,Sands,Jerry,8907,Sands,Jerry,PIT,Util,,543742
4020,Yusmeiro Petit,pit,Petit,Yusmeiro,3874,Petit,Yusmeiro,7699,Petit,Yusmeiro,SF,SP/RP,PETIT19841122A,433589
4022,Melky Cabrera,bat,Cabrera,Melky,728,Cabrera,Melky,7595,Cabrera,Melky,TOR,OF,CABRERA19840811A,466320
4026,Hector Santiago,pit,Santiago,Hector,7058,Santiago,Hector,8976,Santiago,Hector,CWS,SP/RP,SANTIAGO19871216A,502327
4027,Dan Cortes,pit,Cortes,Dan,,,,,,,,,,451135
4034,Mat Gamel,bat,Gamel,Mat,1679,Gamel,Mat,8345,Gamel,Mat,MIL,1B/3B,,451143
4036,Victor Garate,pit,Garate,Victor,,,,,,,,,,466339
4048,Fabio Castro,pit,Castro,Fabio,,,,,,,,,,466983
4049,Miguel Gonzalez,bat,Gonzalez,Miguel,8039,Gonzalez,Miguel,9515,Gonzalez,Miguel,,C,,544838
4053,Steve Johnson,pit,Johnson,Steve,5992,Johnson,Steve,9205,Johnson,Steve,BAL,SP,,489002
4054,Emilio Bonifacio,bat,Bonifacio,Emilio,474,Bonifacio,Emilio,8112,Bonifacio,Emilio,TOR,2B/OF,BONIFACIO19850423A,466988
4055,Eury De la Rosa,pit,De la Rosa,Eury,8452,De La Rosa,Eury,9461,De La Rosa,Eury,,RP,DELAROSA19900224A,545001
4062,Dexter Fowler,bat,Fowler,Dexter,1606,Fowler,Dexter,8370,Fowler,Dexter,COL,OF,FOWLER19860322A,451594
4063,Anthony Recker,bat,Recker,Anthony,6500,Recker,Anthony,9023,Recker,Anthony,NYM,C,RECKER19830829A,489232
4064,Brian Duensing,pit,Duensing,Brian,5561,Duensing,Brian,8177,Duensing,Brian,MIN,RP,DUENSING19830222A,488846
4065,Alex Burnett,pit,Burnett,Alex,5953,Burnett,Alex,8698,Burnett,Alex,MIN,RP,,488751
4067,Christian Garcia,pit,Garcia,Christian,5576,Garcia,Christian,9269,Garcia,Christian,WAS,RP,,451600
4070,Pedro Strop,pit,Strop,Pedro,5838,Strop,Pedro,8565,Strop,Pedro,BAL,RP,STROP19850613A,467008
4078,Rafael Perez,pit,Perez,Rafael,,,,7736,,,,RP,,460370
4079,Junichi Tazawa,pit,Tazawa,Junichi,5721,Tazawa,Junichi,8392,Tazawa,Junichi,BOS,RP,TAZAWA19860606A,547749
4080,Dan Runzler,pit,Runzler,Dan,5845,Runzler,Dan,8579,Runzler,Dan,SF,RP,,502130
4082,Erick Aybar,bat,Aybar,Erick,178,Aybar,Erick,7744,Aybar,Erick,LAA,SS,AYBAR19840114A,430947
4083,Mark Rogers,pit,Rogers,Mark,5695,Rogers,Mark,8826,Rogers,Mark,MIL,SP,,449161
4086,Erik Cordier,pit,Cordier,Erik,,,,9835,Cordier,Erik,,RP,CORDIER19860225A,449170
4087,Aaron Cunningham,bat,Cunningham,Aaron,,,,8186,Cunningham,Aaron,,LF,,488811
4089,James Russell,pit,Russell,James,6106,Russell,James,8695,Russell,James,CHC,RP,RUSSELL19860108A,460701
4090,Luke Gregerson,pit,Gregerson,Luke,5761,Gregerson,Luke,8443,Gregerson,Luke,SD,RP,GREGERSON19840514A,502381
4100,Osiris Matos,pit,Matos,Osiris,,,,,,,,,,467683
4106,Michael Brantley,bat,Brantley,Michael,5840,Brantley,Michael,8575,Brantley,Michael,CLE,OF,BRANTLEY19870515A,488726
4116,Anthony Claggett,pit,Claggett,Anthony,,,,,,,,,,488782
4121,Jordan Brown,bat,Brown,Jordan,5910,Brown,Jordan,8681,Brown,Jordan,,LF,,488740
4138,Carlos Villanueva,pit,Villanueva,Carlos,5130,Villanueva,Carlos,7772,Villanueva,Carlos,CHC,SP/RP,,453646
4140,Jose Mijares,pit,Mijares,Jose,3282,Mijares,Jose,8351,Mijares,Jose,SF,RP,MIJARES19841029A,467726
4141,Derek Holland,pit,Holland,Derek,5771,Holland,Derek,8406,Holland,Derek,TEX,SP,HOLLAND19861009A,502706
4142,Jonathan Diaz,bat,Diaz,Jonathan,6314,Diaz,Jonathan,9447,Diaz,Jonathan,,SS,,502409
4146,Gorkys Hernandez,bat,Hernandez,Gorkys,5979,Hernandez,Gorkys,9188,Hernandez,Gorkys,MIA,CF,,491676
4153,Jake Arrieta,pit,Arrieta,Jake,6044,Arrieta,Jake,8623,Arrieta,Jake,BAL,SP,ARRIETA19860306A,453562
4166,Jesus Flores,bat,Flores,Jesus,,,,7990,,,,C,,435520
4170,Romulo Sanchez,pit,Sanchez,Romulo,,,,,,,,,,454972
4177,Hernan Iribarren,bat,Iribarren,Hernan,,,,,,,,,,454975
4182,Jonathan Herrera,bat,Herrera,Jonathan,2168,Herrera,Jonathan,8235,Herrera,Jonathan,COL,3B/SS,,468406
4185,Rafael Dolis,pit,Dolis,Rafael,5886,Dolis,Rafael,9088,Dolis,Rafael,CHC,RP,,503569
4191,Yunel Escobar,bat,Escobar,Yunel,1453,Escobar,Yunel,7938,Escobar,Yunel,TB,SS,ESCOBAR19821102A,488862
4199,Fu-Te Ni,pit,Ni,Fu-Te,,,,,,,,,,547820
4204,Enerio Del Rosario,pit,Del Rosario,Enerio,,,,8734,,,,RP,,491688
4214,Lance Pendleton,pit,Pendleton,Lance,,,,,,,,,,459983
4220,Ryan Zimmerman,bat,Zimmerman,Ryan,5491,Zimmerman,Ryan,7627,Zimmerman,Ryan,WAS,3B/OF,ZIMMERMAN19840928A,475582
4222,Armando Galarraga,pit,Galarraga,Armando,,,,8140,,,,SP,,451482
4227,Wilton Lopez,pit,Lopez,Wilton,5625,Lopez,Wilton,8566,Lopez,Wilton,COL,RP,,446641
4229,Howie Kendrick,bat,Kendrick,Howie,2562,Kendrick,Howie,7746,Kendrick,Howie,LAA,2B,KENDRICK19830712A,435062
4230,Frank Mata,pit,Mata,Frank,,,,,,,,,,469097
4235,Jered Weaver,pit,Weaver,Jered,5239,Weaver,Jered,7708,Weaver,Jered,LAA,SP,WEAVER19821004A,450308
4241,Brad Lincoln,pit,Lincoln,Brad,5977,Lincoln,Brad,8646,Lincoln,Brad,TOR,RP/SP,LINCOLN19850525A,453184
4243,Jose Lobaton,bat,Lobaton,Jose,5623,Lobaton,Jose,8521,Lobaton,Jose,TB,C,LOBATON19841021A,446653
4249,Shane Robinson,bat,Robinson,Shane,5781,Robinson,Shane,8468,Robinson,Shane,STL,OF,ROBINSON19841030A,453203
4251,Stephen Drew,bat,Drew,Stephen,1338,Drew,Stephen,7560,Drew,Stephen,BOS,2B/SS,DREW19830316A,452220
4253,Micah Owings,pit,Owings,Micah,,,,7936,,,,1B,,452249
4257,David Huff,pit,Huff,David,5789,Huff,David,8417,Huff,David,CLE,RP,HUFF19840822A,453307
4259,David Hernandez,pit,Hernandez,David,5593,Hernandez,David,8498,Hernandez,David,ARI,RP,HERNANDEZ19850513A,456696
4264,Mark Melancon,pit,Melancon,Mark,5774,Melancon,Mark,8458,Melancon,Mark,PIT,RP,MELANCON19850328A,453343
4270,Nick Blackburn,pit,Blackburn,Nick,,,,8120,,,,SP,,448147
4279,Manny Parra,pit,Parra,Manny,3751,Parra,Manny,8069,Parra,Manny,CIN,RP,PARRA19821030A,448159
4293,Brett Hayes,bat,Hayes,Brett,5592,Hayes,Brett,8492,Hayes,Brett,KC,C,HAYES19840213A,451109
4298,Matt Wieters,bat,Wieters,Matt,5751,Wieters,Matt,8395,Wieters,Matt,BAL,C,WIETERS19860521A,446308
4300,Matt Albers,pit,Albers,Matt,48,Albers,Matt,7820,Albers,Matt,CLE,RP,ALBERS19830120A,458006
4301,Justin Wilson,pit,Wilson,Justin,6396,Wilson,Justin,9272,Wilson,Justin,PIT,RP,WILSON19870818A,458677
4307,Scott Richmond,pit,Richmond,Scott,,,,,,,,,,446341
4313,Aaron Poreda,pit,Poreda,Aaron,,,,8391,,,,RP,,519145
4314,Joey Votto,bat,Votto,Joey,5151,Votto,Joey,7946,Votto,Joey,CIN,1B,VOTTO19830910A,458015
4316,Daniel Murphy,bat,Murphy,Daniel,3468,Murphy,Daniel,8314,Murphy,Daniel,NYM,2B/3B,MURPHY19850104A,502517
4328,Brad Eldred,bat,Eldred,Brad,,,,,,,,,,434660
4338,Tyler Chatwood,pit,Chatwood,Tyler,6222,Chatwood,Tyler,8862,Chatwood,Tyler,COL,SP,CHATWOOD19891216A,543022
4346,Lance Cormier,pit,Cormier,Lance,,,,,,,,,,
4350,Royce Ring,pit,Ring,Royce,,,,,,,,,,429721
4359,Kyle Drabek,pit,Drabek,Kyle,6019,Drabek,Kyle,8656,Drabek,Kyle,TOR,RP,DRABEK19871208A,475138
4363,Craig Breslow,pit,Breslow,Craig,556,Breslow,Craig,7610,Breslow,Craig,BOS,RP,,444520
4365,Scott Van Slyke,bat,Van Slyke,Scott,7705,Van Slyke,Scott,9177,Van Slyke,Scott,,1B/OF,VANSLYKE19860724A,475100
4366,Joe Saunders,pit,Saunders,Joe,4458,Saunders,Joe,7621,Saunders,Joe,SEA,SP,SAUNDERS19810616A,434578
4371,Jeremy Hellickson,pit,Hellickson,Jeremy,6000,Hellickson,Jeremy,8415,Hellickson,Jeremy,TB,SP,HELLICKSO19870408A,476451
4383,Zach Kroenke,pit,Kroenke,Zach,,,,,,,,,,476127
4390,Scott Moore,bat,Moore,Scott,,,,7867,Moore,Scott,,1B,,445599
4391,Jesse Carlson,pit,Carlson,Jesse,,,,,,,,,,434482
4393,Sean West,pit,West,Sean,,,,,,,,,,476811
4398,Luis Exposito,bat,Exposito,Luis,6419,Exposito,Luis,8960,Exposito,Luis,BAL,C,,458701
4400,Chris Denorfia,bat,Denorfia,Chris,1233,Denorfia,Chris,7665,Denorfia,Chris,SD,OF,DENORFIA19800715A,456121
4403,Erik Kratz,bat,Kratz,Erik,6135,Kratz,Erik,8760,Kratz,Erik,PHI,C,KRATZ19800615A,456124
4409,Paul McAnulty,bat,McAnulty,Paul,,,,,,,,,,434582
4418,Jed Lowrie,bat,Lowrie,Jed,2922,Lowrie,Jed,8200,Lowrie,Jed,OAK,SS,LOWRIE19840417A,476704
4420,Brad Mills,pit,Mills,Brad,5808,Mills,Brad,8420,Mills,Brad,TEX,SP,,502166
4422,Kameron Loe,pit,Loe,Kameron,2866,Loe,Kameron,7465,Loe,Kameron,SEA,RP/SP,,434180
4424,Jon Niese,pit,Niese,Jon,3558,Niese,Jonathon,8333,Niese,Jonathon,NYM,SP,NIESE19861027A,477003
4429,Brian Barden,bat,Barden,Brian,,,,,,,,,,449471
4436,Josh Wall,pit,Wall,Josh,7706,Wall,Josh,9239,Wall,Josh,LAD,RP,,476205
4440,Michael Bowden,pit,Bowden,Michael,510,Bowden,Michael,8341,Bowden,Michael,CHC,RP,,476601
4450,Steve Tolleson,bat,Tolleson,Steve,5724,Tolleson,Steve,8719,Tolleson,Steve,,2B/3B,TOLLESON19831101A,476270
4457,Matt Palmer,pit,Palmer,Matt,,,,8328,,,,RP,,461212
4464,Mike Baxter,bat,Baxter,Mike,6168,Baxter,Mike,8820,Baxter,Mike,NYM,OF,,488689
4467,Brandon Moss,bat,Moss,Brandon,3426,Moss,Brandon,8082,Moss,Brandon,OAK,1B/OF,MOSS19830916A,461235
4505,Jordan Zimmermann,pit,Zimmermann,Jordan,5755,Zimmermann,Jordan,8400,Zimmermann,Jordan,WAS,SP,ZIMMERMAN19860523A,519455
4507,Jeff Salazar,bat,Salazar,Jeff,,,,,,,,,,434625
4511,Mark Teahen,bat,Teahen,Mark,,,,,,,,,,433597
4518,Doug Bernier,bat,Bernier,Doug,385,Bernier,Doug,8274,Bernier,Doug,,Util,,448674
4519,Russ Adams,bat,Adams,Russ,,,,,,,,,,425859
4521,Ryan Spilborghs,bat,Spilborghs,Ryan,,,,,,,,,,448676
4529,Scott Olsen,pit,Olsen,Scott,,,,,,,,,,435179
4534,Ross Wolf,pit,Wolf,Ross,5401,Wolf,Ross,8086,Wolf,Ross,,RP,,448693
4535,Randy Wells,pit,Wells,Randy,,,,8160,,,,SP,,448694
4538,Jason Hammel,pit,Hammel,Jason,1996,Hammel,Jason,7709,Hammel,Jason,BAL,SP,HAMMEL19820902A,434628
4544,Chris Smith,pit,Smith,Chris,,,,,,,,,,434672
4552,Daniel Herrera,pit,Herrera,Daniel,,,,,,,,,,502609
4553,Zach Braddock,pit,Braddock,Zach,,,,,,,,,,488722
4556,James Loney,bat,Loney,James,2882,Loney,James,7725,Loney,James,TB,1B,LONEY19840507A,425766
