Y1,Y2,R
wCB,GS,0.08
wCB,CG,0.13
wCB,ShO,0.09
wCB,IP,0.14
wCB,TBF,0.15
wCB,H,0.05
wCB,R,0
wCB,ER,-0.01
wCB,HR,-0.07
wCB,BB,0.07
wCB,IBB,-0.02
wCB,HBP,0.07
wCB,WP,0.07
wCB,BK,-0.01
wCB,SO,0.21
wCB,GB,0.08
wCB,FB,-0.09
wCB,LD,-0.01
wCB,IFFB,-0.08
wCB,Balls,0.12
wCB,Strikes,0.14
wCB,Pitches,0.15
wCB,RS,0.09
wCB,IFH,0.03
wCB,BU,-0.03
wCB,BUH,0.04
wCB,K/9,0.19
wCB,BB/9,0.02
wCB,K/BB,0.1
wCB,H/9,-0.07
wCB,HR/9,-0.11
wCB,AVG,-0.06
wCB,WHIP,-0.04
wCB,BABIP,0.11
wCB,LOB%,0.01
wCB,FIP,-0.16
wCB,GB/FB,0.07
wCB,LD%,-0.03
wCB,GB%,0.1
wCB,FB%,-0.1
wCB,IFFB%,-0.05
wCB,HR/FB,-0.03
wCB,IFH%,-0.01
wCB,BUH%,0.06
wCB,RAR,0.18
wCB,WAR,0.18
wCB,tERA,-0.15
wCB,xFIP,-0.18
wCB,WPA,0.09
wCB,RE24,0.08
wCB,REW,0.08
wCB,pLI,0.08
wCB,inLI,0.07
wCB,gmLI,0.02
wCB,exLI,0.05
wCB,Pulls,-0.03
wCB,WPA/LI,0.09
wCB,Clutch,0.01
wCB,FA%,-0.1
wCB,SL%,-0.04
wCB,CT%,0.06
wCB,CB%,0.47
wCB,CH%,-0.18
wCB,SF%,-0.08
wCB,PO%,-0.1
wCB,wFB,-0.02
wCB,wSL,0.07
wCB,wCT,0.12
wCB,wCB,0.28
wCB,wCH,0.01
wCB,wSF,-0.02
wCB,O-Swing%,0.01
wCB,Z-Swing%,-0.15
wCB,Swing%,-0.09
wCB,O-Contact%,-0.19
wCB,Z-Contact%,0
wCB,Contact%,-0.13
wCB,Zone%,-0.02
wCB,F-Strike%,0.08
wCB,SwStr%,0.09
wCB,ERA-,-0.08
wCB,FIP-,-0.16
wCB,xFIP-,-0.18
wCB,K%,0.19
wCB,BB%,0.03
wCB,SIERA,-0.18
wCB,RS/9,0.02
wCB,E-F,0.1
wCH,W,0.15
wCH,L,-0.06
wCH,ERA,-0.17
wCH,G,0.08
wCH,GS,0.08
wCH,CG,0.09
wCH,ShO,0.13
wCH,IP,0.17
wCH,TBF,0.11
wCH,H,-0.12
wCH,R,-0.13
wCH,ER,-0.12
wCH,HR,-0.01
wCH,BB,0.03
wCH,IBB,-0.03
wCH,HBP,-0.08
wCH,WP,0.05
wCH,BK,0.01
wCH,SO,0.26
wCH,GB,-0.1
wCH,FB,0.07
wCH,LD,-0.07
wCH,IFFB,0.15
wCH,Balls,0.06
wCH,Strikes,0.19
wCH,Pitches,0.16
wCH,RS,0.03
wCH,IFH,-0.02
wCH,BU,0.02
wCH,BUH,0.04
wCH,K/9,0.23
wCH,BB/9,-0.02
wCH,K/BB,0.16
wCH,H/9,-0.23
wCH,HR/9,-0.06
wCH,AVG,-0.24
wCH,WHIP,-0.21
wCH,BABIP,-0.13
wCH,LOB%,0.14
wCH,FIP,-0.19
wCH,GB/FB,-0.11
wCH,LD%,-0.05
wCH,GB%,-0.09
wCH,FB%,0.11
wCH,IFFB%,0.17
wCH,HR/FB,-0.07
wCH,IFH%,0.04
wCH,BUH%,0
wCH,RAR,0.17
wCH,WAR,0.17
wCH,tERA,-0.21
wCH,xFIP,-0.18
wCH,WPA,0.12
wCH,RE24,0.14
wCH,REW,0.15
wCH,pLI,-0.02
wCH,inLI,0
wCH,gmLI,-0.02
wCH,exLI,-0.04
wCH,Pulls,0
wCH,WPA/LI,0.16
wCH,Clutch,-0.07
wCH,FA%,0.11
wCH,SL%,-0.15
wCH,CT%,0.08
wCH,CB%,-0.05
wCH,CH%,0.47
wCH,SF%,-0.06
wCH,PO%,0.24
wCH,wFB,0.08
wCH,wSL,0
wCH,wCT,-0.04
wCH,wCB,-0.02
wCH,wCH,0.47
wCH,wSF,-0.05
wCH,O-Swing%,0.19
wCH,Z-Swing%,-0.02
wCH,Swing%,0.12
wCH,O-Contact%,-0.09
wCH,Z-Contact%,-0.38
wCH,Contact%,-0.32
wCH,Zone%,-0.04
wCH,F-Strike%,0
wCH,SwStr%,0.33
wCH,ERA-,-0.14
wCH,FIP-,-0.15
wCH,xFIP-,-0.17
wCH,K%,0.25
wCH,BB%,0
wCH,SIERA,-0.2
wCH,RS/9,-0.06
wCH,E-F,-0.01
wSF,W,0.04
wSF,L,-0.06
wSF,ERA,-0.09
wSF,G,0.02
wSF,GS,0.02
wSF,CG,-0.02
wSF,ShO,0.03
wSF,IP,0.06
wSF,TBF,0.06
wSF,H,0.01
wSF,R,-0.06
wSF,ER,-0.07
wSF,HR,-0.02
wSF,BB,-0.03
wSF,IBB,-0.03
wSF,HBP,-0.01
wSF,WP,0.15
wSF,BK,-0.05
wSF,SO,0.04
wSF,GB,0.07
wSF,FB,-0.03
wSF,LD,0.02
wSF,IFFB,-0.01
wSF,Balls,0.03
wSF,Strikes,0.04
wSF,Pitches,0.04
wSF,RS,0.02
wSF,IFH,0.02
wSF,BU,-0.01
wSF,BUH,0.06
wSF,K/9,0.01
wSF,BB/9,-0.05
wSF,K/BB,0.03
wSF,H/9,-0.04
wSF,HR/9,-0.05
wSF,AVG,-0.05
wSF,WHIP,-0.06
wSF,BABIP,-0.05
wSF,LOB%,0.07
wSF,FIP,-0.05
wSF,GB/FB,0.06
wSF,LD%,-0.01
wSF,GB%,0.06
wSF,FB%,-0.06
wSF,IFFB%,0.01
wSF,HR/FB,0
wSF,IFH%,-0.02
wSF,BUH%,0.08
wSF,RAR,0.08
wSF,WAR,0.07
wSF,tERA,-0.05
wSF,xFIP,-0.05
wSF,WPA,0.09
wSF,RE24,0.08
wSF,REW,0.08
wSF,pLI,0.09
wSF,inLI,0.08
wSF,gmLI,0.03
wSF,exLI,0.12
wSF,Pulls,0.04
wSF,WPA/LI,0.06
wSF,Clutch,0.05
wSF,FA%,-0.06
wSF,SL%,0.05
wSF,CT%,-0.05
wSF,CB%,-0.15
wSF,CH%,-0.13
wSF,SF%,0.45
wSF,PO%,0.03
wSF,wFB,0.01
wSF,wSL,0.05
wSF,wCT,0
wSF,wCB,-0.01
wSF,wCH,-0.03
wSF,wSF,0.32
wSF,O-Swing%,-0.05
wSF,Z-Swing%,0.07
wSF,Swing%,0.04
wSF,O-Contact%,-0.19
wSF,Z-Contact%,0
wSF,Contact%,-0.07
wSF,Zone%,0.05
wSF,F-Strike%,-0.04
wSF,SwStr%,0.08
wSF,ERA-,-0.11
wSF,FIP-,-0.07
wSF,xFIP-,-0.07
wSF,K%,0.02
wSF,BB%,-0.04
wSF,SIERA,-0.05
wSF,RS/9,-0.01
wSF,E-F,-0.07
O-Swing%,W,0.02
O-Swing%,L,-0.01
O-Swing%,ERA,-0.25
O-Swing%,G,0
O-Swing%,GS,0
O-Swing%,CG,0.15
O-Swing%,ShO,0.11
O-Swing%,IP,0.13
O-Swing%,TBF,0.05
O-Swing%,H,-0.14
O-Swing%,R,-0.24
O-Swing%,ER,-0.25
O-Swing%,HR,-0.11
O-Swing%,BB,-0.09
O-Swing%,IBB,-0.1
O-Swing%,HBP,-0.15
O-Swing%,WP,0.03
O-Swing%,BK,-0.03
O-Swing%,SO,0.35
O-Swing%,GB,-0.12
O-Swing%,FB,0.03
O-Swing%,LD,-0.22
O-Swing%,IFFB,-0.02
O-Swing%,Balls,0
O-Swing%,Strikes,0.21
O-Swing%,Pitches,0.15
O-Swing%,RS,-0.12
O-Swing%,IFH,0.05
O-Swing%,BU,-0.04
O-Swing%,BUH,0.06
O-Swing%,K/9,0.36
O-Swing%,BB/9,-0.11
O-Swing%,K/BB,0.3
O-Swing%,H/9,-0.22
O-Swing%,HR/9,-0.14
O-Swing%,AVG,-0.23
O-Swing%,WHIP,-0.26
O-Swing%,BABIP,0
O-Swing%,LOB%,0.17
O-Swing%,FIP,-0.34
O-Swing%,GB/FB,-0.11
O-Swing%,LD%,-0.14
O-Swing%,GB%,-0.06
O-Swing%,FB%,0.11
O-Swing%,IFFB%,-0.04
O-Swing%,HR/FB,-0.17
O-Swing%,IFH%,0.13
O-Swing%,BUH%,0.1
O-Swing%,RAR,0.18
O-Swing%,WAR,0.22
O-Swing%,tERA,-0.37
O-Swing%,xFIP,-0.38
O-Swing%,WPA,0.14
O-Swing%,RE24,0.16
O-Swing%,REW,0.17
O-Swing%,pLI,0.02
O-Swing%,inLI,0.04
O-Swing%,gmLI,0.01
O-Swing%,exLI,0.02
O-Swing%,Pulls,-0.1
O-Swing%,WPA/LI,0.15
O-Swing%,Clutch,0
O-Swing%,FA%,0.11
O-Swing%,SL%,0.22
O-Swing%,CT%,0.46
O-Swing%,CB%,0.17
O-Swing%,CH%,0.06
O-Swing%,SF%,0.26
O-Swing%,PO%,0.1
O-Swing%,wFB,-0.03
O-Swing%,wSL,0.16
O-Swing%,wCT,0.33
O-Swing%,wCB,0.06
O-Swing%,wCH,0.21
O-Swing%,wSF,0.01
O-Swing%,O-Swing%,0.79
O-Swing%,Z-Swing%,-0.17
O-Swing%,Swing%,0.19
O-Swing%,O-Contact%,0.25
O-Swing%,Z-Contact%,-0.24
O-Swing%,Contact%,-0.3
O-Swing%,Zone%,-0.51
O-Swing%,F-Strike%,0.17
O-Swing%,SwStr%,0.31
O-Swing%,ERA-,-0.14
O-Swing%,FIP-,-0.2
O-Swing%,xFIP-,-0.23
O-Swing%,K%,0.37
O-Swing%,BB%,-0.09
O-Swing%,SIERA,-0.4
O-Swing%,RS/9,-0.2
O-Swing%,E-F,0.06
Z-Swing%,W,0.04
Z-Swing%,L,-0.07
Z-Swing%,ERA,0.02
Z-Swing%,G,-0.08
Z-Swing%,GS,-0.08
Z-Swing%,CG,0.05
Z-Swing%,ShO,0.03
Z-Swing%,IP,0
Z-Swing%,TBF,-0.03
Z-Swing%,H,0.03
Z-Swing%,R,0
Z-Swing%,ER,0.02
Z-Swing%,HR,0.15
Z-Swing%,BB,-0.18
Z-Swing%,IBB,-0.05
Z-Swing%,HBP,0
Z-Swing%,WP,0
Z-Swing%,BK,0.04
Z-Swing%,SO,-0.04
Z-Swing%,GB,-0.06
Z-Swing%,FB,0.1
Z-Swing%,LD,0.11
Z-Swing%,IFFB,0.2
Z-Swing%,Balls,-0.24
Z-Swing%,Strikes,0.02
Z-Swing%,Pitches,-0.09
Z-Swing%,RS,0.09
Z-Swing%,IFH,-0.11
Z-Swing%,BU,-0.04
Z-Swing%,BUH,-0.06
Z-Swing%,K/9,-0.05
Z-Swing%,BB/9,-0.18
Z-Swing%,K/BB,0.1
Z-Swing%,H/9,0.04
Z-Swing%,HR/9,0.15
Z-Swing%,AVG,0.03
Z-Swing%,WHIP,-0.07
Z-Swing%,BABIP,-0.06
Z-Swing%,LOB%,0.03
Z-Swing%,FIP,0.06
Z-Swing%,GB/FB,-0.07
Z-Swing%,LD%,0.1
Z-Swing%,GB%,-0.13
Z-Swing%,FB%,0.1
Z-Swing%,IFFB%,0.22
Z-Swing%,HR/FB,0.11
Z-Swing%,IFH%,-0.09
Z-Swing%,BUH%,-0.03
Z-Swing%,RAR,0.07
Z-Swing%,WAR,0.04
Z-Swing%,tERA,0.07
Z-Swing%,xFIP,0.06
Z-Swing%,WPA,0.08
Z-Swing%,RE24,0.08
Z-Swing%,REW,0.08
Z-Swing%,pLI,-0.08
Z-Swing%,inLI,0.07
Z-Swing%,gmLI,0.02
Z-Swing%,exLI,-0.02
Z-Swing%,Pulls,-0.1
Z-Swing%,WPA/LI,0.07
Z-Swing%,Clutch,0.03
Z-Swing%,FA%,0.1
Z-Swing%,SL%,0.02
Z-Swing%,CT%,-0.26
Z-Swing%,CB%,-0.31
Z-Swing%,CH%,-0.03
Z-Swing%,SF%,-0.3
Z-Swing%,PO%,-0.03
Z-Swing%,wFB,0.15
Z-Swing%,wSL,0.06
Z-Swing%,wCT,-0.19
Z-Swing%,wCB,-0.13
Z-Swing%,wCH,-0.01
Z-Swing%,wSF,-0.11
Z-Swing%,O-Swing%,-0.27
Z-Swing%,Z-Swing%,0.69
Z-Swing%,Swing%,0.53
Z-Swing%,O-Contact%,-0.3
Z-Swing%,Z-Contact%,-0.17
Z-Swing%,Contact%,-0.06
Z-Swing%,Zone%,0.48
Z-Swing%,F-Strike%,0.15
Z-Swing%,SwStr%,0.19
Z-Swing%,ERA-,-0.06
Z-Swing%,FIP-,-0.03
Z-Swing%,xFIP-,-0.05
Z-Swing%,K%,-0.04
Z-Swing%,BB%,-0.18
Z-Swing%,SIERA,0.04
Z-Swing%,RS/9,0.1
Z-Swing%,E-F,-0.05
Swing%,W,0.1
Swing%,L,-0.11
Swing%,ERA,-0.17
Swing%,G,-0.06
Swing%,GS,-0.06
Swing%,CG,0.23
Swing%,ShO,0.16
Swing%,IP,0.13
Swing%,TBF,0.03
Swing%,H,0
Swing%,R,-0.16
Swing%,ER,-0.15
Swing%,HR,0.13
Swing%,BB,-0.42
Swing%,IBB,-0.12
Swing%,HBP,-0.09
Swing%,WP,-0.12
Swing%,BK,-0.04
Swing%,SO,0.21
Swing%,GB,-0.14
Swing%,FB,0.18
Swing%,LD,0.04
Swing%,IFFB,0.23
Swing%,Balls,-0.4
Swing%,Strikes,0.22
Swing%,Pitches,-0.03
Swing%,RS,0.07
Swing%,IFH,-0.12
Swing%,BU,-0.03
Swing%,BUH,0
Swing%,K/9,0.19
Swing%,BB/9,-0.43
Swing%,K/BB,0.45
Swing%,H/9,-0.09
Swing%,HR/9,0.1
Swing%,AVG,-0.11
Swing%,WHIP,-0.32
Swing%,BABIP,-0.05
Swing%,LOB%,0.16
Swing%,FIP,-0.19
Swing%,GB/FB,-0.19
Swing%,LD%,0.05
Swing%,GB%,-0.21
Swing%,FB%,0.2
Swing%,IFFB%,0.21
Swing%,HR/FB,0
Swing%,IFH%,-0.06
Swing%,BUH%,0.03
Swing%,RAR,0.26
Swing%,WAR,0.25
Swing%,tERA,-0.21
Swing%,xFIP,-0.23
Swing%,WPA,0.22
Swing%,RE24,0.25
Swing%,REW,0.25
Swing%,pLI,-0.13
Swing%,inLI,0.09
Swing%,gmLI,0.02
Swing%,exLI,0.01
Swing%,Pulls,-0.21
Swing%,WPA/LI,0.22
Swing%,Clutch,0.02
Swing%,FA%,0.2
Swing%,SL%,0.12
Swing%,CT%,0.08
Swing%,CB%,-0.11
Swing%,CH%,0.02
Swing%,SF%,-0.21
Swing%,PO%,0.05
Swing%,wFB,0.17
Swing%,wSL,0.18
Swing%,wCT,0.08
Swing%,wCB,-0.05
Swing%,wCH,0.14
Swing%,wSF,-0.09
Swing%,O-Swing%,0.23
Swing%,Z-Swing%,0.56
Swing%,Swing%,0.77
Swing%,O-Contact%,-0.15
Swing%,Z-Contact%,-0.34
Swing%,Contact%,-0.22
Swing%,Zone%,0.35
Swing%,F-Strike%,0.47
Swing%,SwStr%,0.39
Swing%,ERA-,-0.21
Swing%,FIP-,-0.23
Swing%,xFIP-,-0.29
Swing%,K%,0.22
Swing%,BB%,-0.42
Swing%,SIERA,-0.26
Swing%,RS/9,0.01
Swing%,E-F,-0.01
O-Contact%,W,-0.24
O-Contact%,L,0.18
O-Contact%,ERA,0.13
O-Contact%,G,-0.11
O-Contact%,GS,-0.11
O-Contact%,CG,-0.08
O-Contact%,ShO,-0.08
O-Contact%,IP,-0.19
O-Contact%,TBF,-0.18
O-Contact%,H,0.08
O-Contact%,R,0.02
O-Contact%,ER,0.04
O-Contact%,HR,0.01
O-Contact%,BB,-0.15
O-Contact%,IBB,0
O-Contact%,HBP,-0.1
O-Contact%,WP,-0.3
O-Contact%,BK,0.05
O-Contact%,SO,-0.38
O-Contact%,GB,-0.07
O-Contact%,FB,0.18
O-Contact%,LD,0.16
O-Contact%,IFFB,0.07
O-Contact%,Balls,-0.11
O-Contact%,Strikes,-0.17
O-Contact%,Pitches,-0.16
O-Contact%,RS,-0.27
O-Contact%,IFH,-0.07
O-Contact%,BU,0.02
O-Contact%,BUH,0.02
O-Contact%,K/9,-0.38
O-Contact%,BB/9,-0.08
O-Contact%,K/BB,-0.15
O-Contact%,H/9,0.22
O-Contact%,HR/9,0.07
O-Contact%,AVG,0.22
O-Contact%,WHIP,0.15
O-Contact%,BABIP,0
O-Contact%,LOB%,-0.05
O-Contact%,FIP,0.19
O-Contact%,GB/FB,-0.15
O-Contact%,LD%,0.13
O-Contact%,GB%,-0.15
O-Contact%,FB%,0.11
O-Contact%,IFFB%,-0.01
O-Contact%,HR/FB,-0.13
O-Contact%,IFH%,-0.05
O-Contact%,BUH%,0.02
O-Contact%,RAR,-0.34
O-Contact%,WAR,-0.31
O-Contact%,tERA,0.22
O-Contact%,xFIP,0.24
O-Contact%,WPA,-0.24
O-Contact%,RE24,-0.24
O-Contact%,REW,-0.23
O-Contact%,pLI,-0.08
O-Contact%,inLI,-0.12
O-Contact%,gmLI,0.02
O-Contact%,exLI,-0.02
O-Contact%,Pulls,-0.03
O-Contact%,WPA/LI,-0.26
O-Contact%,Clutch,0.02
O-Contact%,FA%,0.11
O-Contact%,SL%,-0.15
O-Contact%,CT%,0.22
O-Contact%,CB%,-0.04
O-Contact%,CH%,0.18
O-Contact%,SF%,-0.03
O-Contact%,PO%,0.06
O-Contact%,wFB,-0.07
O-Contact%,wSL,-0.29
O-Contact%,wCT,0.01
O-Contact%,wCB,-0.18
O-Contact%,wCH,-0.12
O-Contact%,wSF,-0.32
O-Contact%,O-Swing%,0.2
O-Contact%,Z-Swing%,-0.15
O-Contact%,Swing%,-0.11
O-Contact%,O-Contact%,0.77
O-Contact%,Z-Contact%,0.27
O-Contact%,Contact%,0.52
O-Contact%,Zone%,-0.28
O-Contact%,F-Strike%,-0.04
O-Contact%,SwStr%,-0.52
O-Contact%,ERA-,0.23
O-Contact%,FIP-,0.32
O-Contact%,xFIP-,0.4
O-Contact%,K%,-0.36
O-Contact%,BB%,-0.1
O-Contact%,SIERA,0.27
O-Contact%,RS/9,-0.19
O-Contact%,E-F,-0.06
Z-Contact%,W,-0.21
Z-Contact%,L,0.21
Z-Contact%,ERA,0.34
Z-Contact%,G,-0.1
Z-Contact%,GS,-0.1
Z-Contact%,CG,-0.08
Z-Contact%,ShO,-0.09
Z-Contact%,IP,-0.21
Z-Contact%,TBF,-0.1
Z-Contact%,H,0.36
Z-Contact%,R,0.33
Z-Contact%,ER,0.3
Z-Contact%,HR,0.01
Z-Contact%,BB,-0.11
Z-Contact%,IBB,0.06
Z-Contact%,HBP,0.07
Z-Contact%,WP,-0.15
Z-Contact%,BK,-0.05
Z-Contact%,SO,-0.51
Z-Contact%,GB,0.35
Z-Contact%,FB,-0.15
Z-Contact%,LD,0.19
Z-Contact%,IFFB,-0.32
Z-Contact%,Balls,-0.06
Z-Contact%,Strikes,-0.33
Z-Contact%,Pitches,-0.25
Z-Contact%,RS,-0.06
Z-Contact%,IFH,0.17
Z-Contact%,BU,-0.05
Z-Contact%,BUH,0.04
Z-Contact%,K/9,-0.52
Z-Contact%,BB/9,-0.04
Z-Contact%,K/BB,-0.27
Z-Contact%,H/9,0.49
Z-Contact%,HR/9,0.07
Z-Contact%,AVG,0.51
Z-Contact%,WHIP,0.41
Z-Contact%,BABIP,0.29
Z-Contact%,LOB%,-0.33
Z-Contact%,FIP,0.33
Z-Contact%,GB/FB,0.26
Z-Contact%,LD%,0.03
Z-Contact%,GB%,0.3
Z-Contact%,FB%,-0.32
Z-Contact%,IFFB%,-0.36
Z-Contact%,HR/FB,0.11
Z-Contact%,IFH%,-0.04
Z-Contact%,BUH%,0.04
Z-Contact%,RAR,-0.31
Z-Contact%,WAR,-0.32
Z-Contact%,tERA,0.35
Z-Contact%,xFIP,0.3
Z-Contact%,WPA,-0.35
Z-Contact%,RE24,-0.36
Z-Contact%,REW,-0.36
Z-Contact%,pLI,-0.02
Z-Contact%,inLI,-0.15
Z-Contact%,gmLI,-0.02
Z-Contact%,exLI,-0.02
Z-Contact%,Pulls,-0.02
Z-Contact%,WPA/LI,-0.36
Z-Contact%,Clutch,0
Z-Contact%,FA%,-0.32
Z-Contact%,SL%,-0.1
Z-Contact%,CT%,0.08
Z-Contact%,CB%,0.14
Z-Contact%,CH%,-0.15
Z-Contact%,SF%,0.12
Z-Contact%,PO%,0.05
Z-Contact%,wFB,-0.3
Z-Contact%,wSL,-0.24
Z-Contact%,wCT,0.03
Z-Contact%,wCB,-0.02
Z-Contact%,wCH,-0.33
Z-Contact%,wSF,-0.07
Z-Contact%,O-Swing%,-0.05
Z-Contact%,Z-Swing%,-0.28
Z-Contact%,Swing%,-0.33
Z-Contact%,O-Contact%,0.47
Z-Contact%,Z-Contact%,0.69
Z-Contact%,Contact%,0.61
Z-Contact%,Zone%,-0.17
Z-Contact%,F-Strike%,-0.09
Z-Contact%,SwStr%,-0.65
Z-Contact%,ERA-,0.34
Z-Contact%,FIP-,0.34
Z-Contact%,xFIP-,0.32
Z-Contact%,K%,-0.54
Z-Contact%,BB%,-0.08
Z-Contact%,SIERA,0.38
Z-Contact%,RS/9,0.05
Z-Contact%,E-F,0.08
Contact%,W,-0.25
Contact%,L,0.22
Contact%,ERA,0.36
Contact%,G,-0.13
Contact%,GS,-0.13
Contact%,CG,-0.1
Contact%,ShO,-0.11
Contact%,IP,-0.26
Contact%,TBF,-0.17
Contact%,H,0.35
Contact%,R,0.3
Contact%,ER,0.3
Contact%,HR,0.1
Contact%,BB,-0.22
Contact%,IBB,0.06
Contact%,HBP,0.04
Contact%,WP,-0.33
Contact%,BK,0
Contact%,SO,-0.67
Contact%,GB,0.21
Contact%,FB,0.05
Contact%,LD,0.33
Contact%,IFFB,-0.09
Contact%,Balls,-0.19
Contact%,Strikes,-0.35
Contact%,Pitches,-0.32
Contact%,RS,-0.13
Contact%,IFH,0.02
Contact%,BU,0.01
Contact%,BUH,0.02
Contact%,K/9,-0.69
Contact%,BB/9,-0.13
Contact%,K/BB,-0.3
Contact%,H/9,0.52
Contact%,HR/9,0.18
Contact%,AVG,0.53
Contact%,WHIP,0.39
Contact%,BABIP,0.16
Contact%,LOB%,-0.28
Contact%,FIP,0.44
Contact%,GB/FB,0.09
Contact%,LD%,0.17
Contact%,GB%,0.08
Contact%,FB%,-0.14
Contact%,IFFB%,-0.16
Contact%,HR/FB,0.08
Contact%,IFH%,-0.12
Contact%,BUH%,0
Contact%,RAR,-0.42
Contact%,WAR,-0.43
Contact%,tERA,0.48
Contact%,xFIP,0.47
Contact%,WPA,-0.37
Contact%,RE24,-0.38
Contact%,REW,-0.38
Contact%,pLI,-0.09
Contact%,inLI,-0.16
Contact%,gmLI,0
Contact%,exLI,-0.03
Contact%,Pulls,-0.03
Contact%,WPA/LI,-0.39
Contact%,Clutch,0.01
Contact%,FA%,-0.14
Contact%,SL%,-0.24
Contact%,CT%,-0.05
Contact%,CB%,-0.04
Contact%,CH%,0
Contact%,SF%,-0.11
Contact%,PO%,0.02
Contact%,wFB,-0.17
Contact%,wSL,-0.36
Contact%,wCT,-0.13
Contact%,wCB,-0.14
Contact%,wCH,-0.35
Contact%,wSF,-0.24
Contact%,O-Swing%,-0.25
Contact%,Z-Swing%,-0.08
Contact%,Swing%,-0.21
Contact%,O-Contact%,0.61
Contact%,Z-Contact%,0.63
Contact%,Contact%,0.79
Contact%,Zone%,0.06
Contact%,F-Strike%,-0.05
Contact%,SwStr%,-0.78
Contact%,ERA-,0.36
Contact%,FIP-,0.44
Contact%,xFIP-,0.48
Contact%,K%,-0.69
Contact%,BB%,-0.18
Contact%,SIERA,0.53
Contact%,RS/9,0.01
Contact%,E-F,-0.02
Zone%,W,0.09
Zone%,L,-0.09
Zone%,ERA,0.07
Zone%,G,-0.01
Zone%,GS,-0.01
Zone%,CG,0.1
Zone%,ShO,0.06
Zone%,IP,0.03
Zone%,TBF,0.02
Zone%,H,0.16
Zone%,R,0.08
Zone%,ER,0.1
Zone%,HR,0.2
Zone%,BB,-0.31
Zone%,IBB,-0.01
Zone%,HBP,0.07
Zone%,WP,-0.2
Zone%,BK,-0.04
Zone%,SO,-0.11
Zone%,GB,0
Zone%,FB,0.16
Zone%,LD,0.22
Zone%,IFFB,0.18
Zone%,Balls,-0.36
Zone%,Strikes,0.02
Zone%,Pitches,-0.15
Zone%,RS,0.19
Zone%,IFH,-0.15
Zone%,BU,0.05
Zone%,BUH,-0.03
Zone%,K/9,-0.15
Zone%,BB/9,-0.31
Zone%,K/BB,0.18
Zone%,H/9,0.13
Zone%,HR/9,0.19
Zone%,AVG,0.11
Zone%,WHIP,-0.06
Zone%,BABIP,-0.02
Zone%,LOB%,-0.03
Zone%,FIP,0.11
Zone%,GB/FB,-0.08
Zone%,LD%,0.14
Zone%,GB%,-0.13
Zone%,FB%,0.09
Zone%,IFFB%,0.15
Zone%,HR/FB,0.11
Zone%,IFH%,-0.17
Zone%,BUH%,-0.05
Zone%,RAR,0.09
Zone%,WAR,0.06
Zone%,tERA,0.1
Zone%,xFIP,0.13
Zone%,WPA,0.07
Zone%,RE24,0.09
Zone%,REW,0.08
Zone%,pLI,-0.13
Zone%,inLI,0.02
Zone%,gmLI,0.02
Zone%,exLI,0
Zone%,Pulls,-0.08
Zone%,WPA/LI,0.09
Zone%,Clutch,-0.03
Zone%,FA%,0.09
Zone%,SL%,-0.12
Zone%,CT%,-0.33
Zone%,CB%,-0.11
Zone%,CH%,-0.02
Zone%,SF%,-0.37
Zone%,PO%,-0.01
Zone%,wFB,0.16
Zone%,wSL,0
Zone%,wCT,-0.19
Zone%,wCB,-0.04
Zone%,wCH,-0.04
Zone%,wSF,-0.02
Zone%,O-Swing%,-0.46
Zone%,Z-Swing%,0.4
Zone%,Swing%,0.39
Zone%,O-Contact%,-0.26
Zone%,Z-Contact%,-0.04
Zone%,Contact%,0.12
Zone%,Zone%,0.78
Zone%,F-Strike%,0.32
Zone%,SwStr%,0
Zone%,ERA-,-0.08
Zone%,FIP-,-0.05
Zone%,xFIP-,-0.08
Zone%,K%,-0.13
Zone%,BB%,-0.33
Zone%,SIERA,0.13
Zone%,RS/9,0.19
Zone%,E-F,-0.04
F-Strike%,W,0.12
F-Strike%,L,-0.06
F-Strike%,ERA,-0.12
F-Strike%,G,-0.04
F-Strike%,GS,-0.04
F-Strike%,CG,0.26
F-Strike%,ShO,0.17
F-Strike%,IP,0.12
F-Strike%,TBF,0.04
F-Strike%,H,0.11
F-Strike%,R,-0.1
F-Strike%,ER,-0.1
F-Strike%,HR,0.16
F-Strike%,BB,-0.5
F-Strike%,IBB,-0.13
F-Strike%,HBP,-0.09
F-Strike%,WP,-0.22
F-Strike%,BK,-0.11
F-Strike%,SO,0.12
F-Strike%,GB,-0.03
F-Strike%,FB,0.14
F-Strike%,LD,0.12
F-Strike%,IFFB,0.12
F-Strike%,Balls,-0.4
F-Strike%,Strikes,0.16
F-Strike%,Pitches,-0.07
F-Strike%,RS,0.07
F-Strike%,IFH,-0.12
F-Strike%,BU,0.02
F-Strike%,BUH,0.04
F-Strike%,K/9,0.08
F-Strike%,BB/9,-0.51
F-Strike%,K/BB,0.47
F-Strike%,H/9,0.03
F-Strike%,HR/9,0.14
F-Strike%,AVG,0
F-Strike%,WHIP,-0.27
F-Strike%,BABIP,0.01
F-Strike%,LOB%,0.11
F-Strike%,FIP,-0.14
F-Strike%,GB/FB,-0.1
F-Strike%,LD%,0.08
F-Strike%,GB%,-0.12
F-Strike%,FB%,0.1
F-Strike%,IFFB%,0.07
F-Strike%,HR/FB,0.07
F-Strike%,IFH%,-0.13
F-Strike%,BUH%,0.02
F-Strike%,RAR,0.19
F-Strike%,WAR,0.2
F-Strike%,tERA,-0.14
