name,fg_id,fans_g,fans_pa,fans_ab,fans_b1,fans_b2,fans_b3,fans_hr,fans_r,fans_rbi,fans_sb,fans_cs,zips_g,zips_pa,zips_ab,zips_b1,zips_b2,zips_b3,zips_hr,zips_r,zips_rbi,zips_sb,zips_cs,stmr_g,stmr_pa,stmr_ab,stmr_b1,stmr_b2,stmr_b3,stmr_hr,stmr_r,stmr_rbi,stmr_sb,stmr_cs,cair_g,cair_pa,cair_ab,cair_b1,cair_b2,cair_b3,cair_hr,cair_r,cair_rbi,cair_sb,cair_cs,f411_g,f411_pa,f411_ab,f411_b1,f411_b2,f411_b3,f411_hr,f411_r,f411_rbi,f411_sb,f411_cs,real_g,real_pa,real_ab,real_b1,real_b2,real_b3,real_hr,real_r,real_rbi,real_sb,real_cs
Cory Aldridge,1405,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.13,0.04,0,0.04,0.11,0.12,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Cairo,1412,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.17,0.04,0.01,0.01,0.09,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramon Santiago,1417,,,,,,,,,,,,,,,,,,,,,,,,183,0.890710383,0.163934426,0.038251366,0.005464481,0.016393443,0.109289617,0.103825137,0.010928962,0.005464481,0.31461689,332.15,0.881974974,0.161151535,0.031022108,0.005409496,0.015019315,0.09804346,0.084523234,0.005279889,0.003048252,0.384344624,250.2094749,0.889857875,0.165862428,0.031042431,0.006881685,0.013024553,0.095146331,0.063058329,0.003858253,0.002447939,0.341880342,234,0.876068376,0.153846154,0.034188034,0.004273504,0.004273504,0.115384615,0.05982906,0,0.004273504
Nick Punto,1429,,,,,,,,,,,,,,,,,,,,,,,,157,0.859872611,0.140127389,0.044585987,0.006369427,0.006369427,0.082802548,0.076433121,0.012738854,0.006369427,0.328426745,245.7422688,0.855022311,0.149567928,0.036835746,0.00476496,0.009176127,0.108996275,0.082112375,0.02175888,0.004620278,0.370193838,215.7090648,0.859481029,0.157037536,0.037696666,0.006183648,0.006673063,0.104093391,0.05429915,0.020267564,0.00413485,0.346268657,335,0.87761194,0.173134328,0.044776119,0,0.005970149,0.101492537,0.062686567,0.008955224,0.008955224
Adam Everett,1430,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.15,0.05,0,0.01,0.09,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilson Ramos,1433,0.253012048,415,0.903614458,0.161445783,0.05060241,0.002409639,0.028915663,0.125301205,0.13253012,0,0,0.254019293,311,0.916398714,0.160771704,0.045016077,0.003215434,0.028938907,0.102893891,0.109324759,0,0.003215434,,285,0.898245614,0.150877193,0.049122807,0.003508772,0.028070175,0.101754386,0.115789474,0.003508772,0.003508772,0.252174537,389.4128293,0.922126996,0.161459401,0.047423073,0.001982465,0.027438357,0.102146927,0.101977293,0.003690054,0.004791741,0.287104813,328.7997817,0.905597763,0.158231455,0.045034888,0.002220871,0.030226555,0.108235268,0.10684243,0.001623162,0.00218504,0.257425743,303,0.947194719,0.174917492,0.02970297,0,0.052805281,0.095709571,0.194719472,0,0.00330033
Mark Ellis,1443,0.236434109,516,0.910852713,0.180232558,0.03875969,0.001937984,0.011627907,0.091085271,0.098837209,0.011627907,0.003875969,,,,,,,,,,,,,410,0.902439024,0.16097561,0.046341463,0.002439024,0.014634146,0.1,0.085365854,0.009756098,0.004878049,0.246299784,380.3351715,0.904336682,0.167466549,0.045914617,0.001648623,0.015147539,0.113127467,0.090186697,0.016238135,0.006113951,0.234220252,474.8756318,0.904253125,0.170694536,0.045781096,0.00176117,0.014311356,0.117825872,0.073799918,0.01534632,0.006019202,0.2625,480,0.902083333,0.2,0.027083333,0.004166667,0.0125,0.095833333,0.1,0.008333333,0.002083333
Esteban German,1449,,,,,,,,,,,,,,,,,,,,,,,,100,0.89,0.16,0.05,0.01,0.01,0.11,0.09,0.06,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andres Torres,1488,0.245283019,477,0.886792453,0.157232704,0.041928721,0.008385744,0.008385744,0.092243187,0.100628931,0.027253669,0.006289308,,,,,,,,,,,,,353,0.875354108,0.133144476,0.053824363,0.011331445,0.014164306,0.107648725,0.09631728,0.025495751,0.011331445,0.272670889,403.4167353,0.88225926,0.125831783,0.051983317,0.010787109,0.016557193,0.120051275,0.09398049,0.031676897,0.010288053,0.333363219,355.4681293,0.879500229,0.128240069,0.054249216,0.011903915,0.015247327,0.121258157,0.089921785,0.035627195,0.012114438,0.343333333,300,0.906666667,0.16,0.056666667,0.003333333,0.006666667,0.11,0.07,0.013333333,0.01
Ty Wigginton,1491,0.25,420,0.892857143,0.161904762,0.030952381,0.002380952,0.023809524,0.1,0.10952381,0.007142857,0.002380952,,,,,,,,,,,,,283,0.886925795,0.137809187,0.042402827,0.003533569,0.024734982,0.09540636,0.106007067,0.007067138,0.003533569,0.281603357,400.3858518,0.894803293,0.141645218,0.039625091,0.002117021,0.025167982,0.115658391,0.105989983,0.007150672,0.002315427,0.306361831,337.0197903,0.89575378,0.142549343,0.040224737,0.002120832,0.029503772,0.108115578,0.100867309,0.006355987,0.001877357,0.746031746,63,0.904761905,0.111111111,0.031746032,0,0,0.142857143,0.047619048,0,0.015873016
Nick Green,1502,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.15,0.05,0,0.02,0.09,0.1,0.01,0,0.26674768,408.3580843,0.921995188,0.128787652,0.057461221,0.003008063,0.020471105,0.11226711,0.115892468,0.006414933,0.009380875,0.384409901,175.5009053,0.918270197,0.132348913,0.054102085,0.003441876,0.020642581,0.104065545,0.094358087,0.007016317,0.008002202,0.276923077,65,0.846153846,0.153846154,0.030769231,0,0.015384615,0.061538462,0.092307692,0,0
Marcus Thames,1523,,,,,,,,,,,,,,,,,,,,,,,,100,0.89,0.14,0.04,0,0.04,0.11,0.12,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Cuddyer,1534,0.238267148,554,0.911552347,0.14801444,0.059566787,0.005415162,0.036101083,0.133574007,0.135379061,0.014440433,0.003610108,0.241650295,509,0.913555992,0.151277014,0.060903733,0.00589391,0.041257367,0.131630648,0.143418468,0.015717092,0.003929273,,460,0.9,0.147826087,0.058695652,0.004347826,0.036956522,0.126086957,0.141304348,0.013043478,0.006521739,0.240144894,551.7502278,0.905155939,0.153752271,0.061155779,0.006024127,0.03930847,0.138579981,0.123082205,0.013830367,0.004372408,0.24348866,534.5902631,0.904862857,0.146846673,0.060158787,0.005970058,0.036829787,0.130055032,0.135976101,0.015830986,0.005011622,0.240740741,540,0.905555556,0.2,0.057407407,0.005555556,0.037037037,0.137037037,0.155555556,0.018518519,0.005555556
Ross Gload,1538,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.16,0.05,0,0.02,0.1,0.1,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Ross,1551,,,,,,,,,,,,0.331288344,163,0.889570552,0.134969325,0.042944785,0,0.036809816,0.085889571,0.141104294,0,0,,143,0.881118881,0.13986014,0.048951049,0,0.027972028,0.111888112,0.111888112,0.006993007,0.006993007,0.30391354,220.7864777,0.88579283,0.14965204,0.05716337,0.003976959,0.034127669,0.100591374,0.130966188,0.006481774,0.003906385,0.359021453,213.6362585,0.887957554,0.141884434,0.04713146,0.003265186,0.036012112,0.099800107,0.121202902,0.003337958,0.002216892,0.310344828,116,0.879310345,0.112068966,0.043103448,0,0.034482759,0.094827586,0.086206897,0.00862069,0
DeWayne Wise,1554,,,,,,,,,,,,,,,,,,,,,,,,254,0.92519685,0.145669291,0.047244094,0.007874016,0.027559055,0.114173228,0.11023622,0.043307087,0.015748031,0.313629824,335.2450858,0.931186992,0.143558021,0.055678435,0.009459633,0.029521483,0.13861017,0.101807455,0.034475359,0.012822796,0.438350548,216.8301592,0.930075149,0.145630462,0.041899625,0.010797645,0.02877687,0.123307744,0.107911792,0.050849797,0.013527628,0.454545455,66,0.96969697,0.166666667,0.045454545,0,0.015151515,0.090909091,0.045454545,0.015151515,0.015151515
Marco Scutaro,1555,0.222929936,628,0.923566879,0.202229299,0.049363057,0.003184713,0.00955414,0.122611465,0.095541401,0.007961783,0.003184713,,,,,,,,,,,,,588,0.906462585,0.19047619,0.051020408,0.005102041,0.011904762,0.12585034,0.088435374,0.008503401,0.005102041,0.228809759,541.0306973,0.896828358,0.180181961,0.044156901,0.001628822,0.010848853,0.139912011,0.098126351,0.012267828,0.005756059,0.226388688,597.4873079,0.90502642,0.194506712,0.047995485,0.003083514,0.011242007,0.123048085,0.070856074,0.010801446,0.005358404,0.232175503,547,0.89213894,0.213893967,0.042047532,0.005484461,0.003656307,0.104204753,0.056672761,0.003656307,0
Wil Nieves,1556,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.17,0.04,0,0.01,0.08,0.09,0,0,0.288071846,245.089721,0.922293385,0.169622783,0.037441016,0.001609497,0.017219663,0.082189348,0.087352011,0.006458846,0.004342428,0.318894259,156.3772777,0.920697722,0.161399408,0.037783557,0.00127503,0.016925138,0.077123854,0.072107914,0.004464272,0.003882551,0.344660194,206,0.946601942,0.223300971,0.053398058,0,0.004854369,0.077669903,0.106796117,0,0
Jack Cust,1564,,,,,,,,,,,,0.242424242,429,0.846153846,0.107226107,0.034965035,0.002331002,0.034965035,0.114219114,0.116550117,0.004662005,0,,100,0.82,0.12,0.03,0,0.03,0.11,0.1,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coco Crisp,1572,0.220910624,593,0.908937605,0.177065767,0.042158516,0.010118044,0.015177066,0.123102867,0.091062395,0.065767285,0.008431703,0.233766234,462,0.898268398,0.16017316,0.045454545,0.012987013,0.017316017,0.136363636,0.090909091,0.069264069,0.010822511,,533,0.896810507,0.161350844,0.045028143,0.009380863,0.018761726,0.131332083,0.090056285,0.058161351,0.018761726,0.23364098,481.5079967,0.896629463,0.155947266,0.045198777,0.010681854,0.019484424,0.128046792,0.100770719,0.064008979,0.010528286,0.233148284,513.9790496,0.899527506,0.163063601,0.045735451,0.010948003,0.018713196,0.133382004,0.090396093,0.074462342,0.011537317,0.224315068,584,0.878424658,0.148972603,0.037671233,0.005136986,0.037671233,0.159246575,0.113013699,0.035958904,0.008561644
Travis Hafner,1573,0.243961353,414,0.8647343,0.147342995,0.036231884,0.002415459,0.043478261,0.130434783,0.144927536,0,0,0.254658385,322,0.866459627,0.139751553,0.040372671,0.00310559,0.040372671,0.105590062,0.145962733,0,0,,278,0.863309353,0.136690647,0.043165468,0.003597122,0.032374101,0.115107914,0.118705036,0.003597122,0,0.250293124,309.9490864,0.867598954,0.141166921,0.043471144,0.002690044,0.038586977,0.101782913,0.130250584,0.003727466,0.001543794,0.248403171,352.3547681,0.869500534,0.144929979,0.041709978,0.002041228,0.037122887,0.110523381,0.118174795,0.001828883,0.000599435,0.274247492,299,0.876254181,0.107023411,0.026755853,0.003344482,0.040133779,0.10367893,0.123745819,0.006688963,0
Josh Bard,1578,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.14,0.05,0,0.02,0.09,0.09,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chone Figgins,1580,,,,,,,,,,,,,,,,,,,,,,,,123,0.886178862,0.162601626,0.032520325,0.008130081,0.008130081,0.081300813,0.081300813,0.024390244,0.016260163,0.250559548,424.45,0.872771793,0.159294194,0.037026617,0.005808007,0.007844519,0.094820415,0.06917539,0.037109971,0.016403527,0.290810115,332.4334163,0.872653814,0.158863885,0.033052063,0.005734635,0.005462419,0.100112726,0.047609977,0.040140116,0.017173139,,,,,,,,,,,
Jamey Carroll,1591,0.239786856,563,0.889875666,0.206039076,0.026642984,0.005328597,0.001776199,0.095914742,0.09946714,0.014209591,0.003552398,,,,,,,,,,,,,474,0.883966245,0.194092827,0.040084388,0.006329114,0.002109705,0.103375527,0.078059072,0.012658228,0.006329114,0.271935714,500.118201,0.877203852,0.197495767,0.031504659,0.009707914,0.003758805,0.113990666,0.066513611,0.016451943,0.006323459,0.276037292,501.1400183,0.877212234,0.198415913,0.03362468,0.006575032,0.002051292,0.113163744,0.042620697,0.017306125,0.006044546,0.293172691,249,0.911646586,0.156626506,0.036144578,0,0,0.104417671,0.044176707,0.008032129,0.004016064
Kevin Cash,1593,,,,,,,,,,,,,,,,,,,,,,,,100,0.89,0.14,0.04,0,0.02,0.1,0.09,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Hall,1605,,,,,,,,,,,,,,,,,,,,,,,,100,0.9,0.12,0.04,0,0.03,0.11,0.11,0.01,0.01,,,,,,,,,,,,0.327525661,207.7650554,0.912314276,0.125840603,0.042947972,0.003337723,0.032373719,0.107990949,0.10971698,0.012598469,0.004389143,,,,,,,,,,,
Omar Infante,1609,0.243772242,562,0.946619217,0.190391459,0.044483986,0.010676157,0.012455516,0.088967972,0.099644128,0.021352313,0.005338078,,,,,,,,,,,,,470,0.929787234,0.189361702,0.044680851,0.010638298,0.017021277,0.119148936,0.108510638,0.017021277,0.008510638,0.248631451,438.8083737,0.92209693,0.193881066,0.040509869,0.010389547,0.016642995,0.109682282,0.089258716,0.017000569,0.005630442,0.239135881,559.0985351,0.928978751,0.191412426,0.042762502,0.010842656,0.016777559,0.108876963,0.084537299,0.017413745,0.005618307,0.24789916,476,0.951680672,0.224789916,0.050420168,0.006302521,0.021008403,0.113445378,0.107142857,0.010504202,0.004201681
Lyle Overbay,1617,,,,,,,,,,,,0.3,330,0.890909091,0.121212121,0.063636364,0.003030303,0.021212121,0.1,0.1,0.003030303,0,,104,0.865384615,0.134615385,0.048076923,0,0.019230769,0.105769231,0.105769231,0.009615385,0,0.284944152,401.6576558,0.881737204,0.132853007,0.067624597,0.002982717,0.02444268,0.110915501,0.106354614,0.004394735,0.001649357,0.293353682,295.6329013,0.882333086,0.128338854,0.0608381,0.002478688,0.023241708,0.106783641,0.104478805,0.002860464,0.00080335,0.292783505,485,0.917525773,0.140206186,0.049484536,0.002061856,0.028865979,0.088659794,0.121649485,0.004123711,0
Freddy Sanchez,1624,,,,,,,,,,,,,,,,,,,,,,,,100,0.92,0.18,0.05,0,0.01,0.09,0.09,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Olivo,1638,,,,,,,,,,,,0.262886598,388,0.951030928,0.134020619,0.038659794,0.005154639,0.051546392,0.12371134,0.152061856,0.012886598,0.012886598,,134,0.940298507,0.134328358,0.044776119,0,0.037313433,0.097014925,0.119402985,0.007462687,0.007462687,0.258520472,436.3290816,0.940189972,0.131621816,0.039474091,0.003713897,0.044698868,0.109179987,0.119540909,0.011292685,0.010914874,0.362922827,271.132022,0.943006793,0.138250299,0.040379381,0.003656581,0.036767,0.106564897,0.117478891,0.012264352,0.011692863,0.4125,80,0.925,0.1125,0.025,0,0.05,0.0625,0.1125,0,0
Xavier Nady,1658,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.15,0.05,0,0.02,0.1,0.11,0,0,,,,,,,,,,,,0.425867185,200.5320038,0.921515336,0.147234063,0.042283304,0.001697597,0.020660815,0.097166436,0.083659909,0.005075015,0.000893444,,,,,,,,,,,
Hideki Matsui,1659,,,,,,,,,,,,,,,,,,,,,,,,100,0.89,0.15,0.04,0,0.02,0.1,0.11,0,0,0.256956084,427.6995435,0.886382373,0.155023586,0.040082363,0.002075951,0.02500972,0.096618122,0.132210112,0.002804175,0.002250358,,,,,,,,,,,,,,,,,,,,,,
Shane Victorino,1677,0.22741433,642,0.911214953,0.171339564,0.040498442,0.015576324,0.018691589,0.112149533,0.112149533,0.043613707,0.00623053,0.227629513,637,0.901098901,0.153846154,0.050235479,0.015698587,0.020408163,0.124018838,0.100470958,0.042386185,0.009419152,,611,0.887070376,0.158756137,0.050736498,0.01309329,0.019639935,0.130932897,0.104746318,0.037643208,0.014729951,0.229046463,512.6552632,0.894948925,0.160030681,0.051185079,0.017596064,0.021436941,0.128183743,0.099195531,0.040952853,0.009680054,0.224601502,607.6270959,0.895077593,0.155864458,0.048026587,0.015528661,0.021261356,0.128551553,0.101226266,0.04764348,0.00952019,0.229323308,532,0.896616541,0.182330827,0.04887218,0.003759398,0.028195489,0.154135338,0.114661654,0.039473684,0.005639098
Chase Utley,1679,0.227360308,519,0.8477842,0.146435453,0.04238921,0.009633911,0.030828516,0.132947977,0.140655106,0.026974952,0.001926782,0.228888889,450,0.851111111,0.142222222,0.04,0.006666667,0.031111111,0.131111111,0.126666667,0.026666667,0.002222222,,418,0.861244019,0.145933014,0.045454545,0.007177033,0.031100478,0.129186603,0.122009569,0.0215311,0.007177033,0.230567473,397.6262835,0.856724289,0.136913126,0.041444535,0.006214101,0.029669245,0.130470038,0.117195499,0.024153849,0.002284017,0.216021003,484.026528,0.856642516,0.147093407,0.042715619,0.00658157,0.030390333,0.13383116,0.108567101,0.025536659,0.002940194,0.246704331,531,0.896421846,0.161958569,0.047080979,0.011299435,0.033898305,0.13747646,0.129943503,0.015065913,0.005649718
Robby Hammock,1686,,,,,,,,,,,,,,,,,,,,,,,,100,0.89,0.13,0.05,0.01,0.02,0.1,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Laird,1698,,,,,,,,,,,,,,,,,,,,,,,,101,0.900990099,0.158415842,0.04950495,0,0.00990099,0.089108911,0.089108911,0.00990099,0,0.290138463,226.0415,0.893488645,0.147537564,0.046612737,0.003349824,0.014705313,0.107282988,0.083326039,0.008082261,0.003179641,0.31629612,193.472005,0.895263313,0.152099749,0.048434462,0.004742115,0.013864544,0.101487762,0.07698563,0.006681549,0.004203152,0.333333333,141,0.858156028,0.177304965,0.056737589,0,0.007092199,0.085106383,0.092198582,0.007092199,0.007092199
Reed Johnson,1702,0.24702381,336,0.925595238,0.217261905,0.035714286,0.00297619,0.008928571,0.101190476,0.113095238,0.008928571,0.00297619,,,,,,,,,,,,,196,0.918367347,0.168367347,0.056122449,0.005102041,0.015306122,0.096938776,0.102040816,0.005102041,0.005102041,0.378507247,234.5769153,0.920671799,0.175560303,0.057037746,0.00700634,0.014112686,0.113620355,0.087531869,0.008185268,0.006202913,0.444007952,237.0746296,0.927952233,0.176762777,0.058574963,0.007284872,0.013628835,0.109017449,0.087556724,0.008318087,0.006540397,0.544117647,136,0.904411765,0.154411765,0.051470588,0.007352941,0.007352941,0.095588235,0.080882353,0,0
Jason Bay,1717,0.244505495,364,0.881868132,0.148351648,0.038461538,0.005494505,0.027472527,0.101648352,0.115384615,0.019230769,0,,,,,,,,,,,,,225,0.862222222,0.124444444,0.04,0.004444444,0.031111111,0.111111111,0.106666667,0.017777778,0.008888889,0.254172929,369.5217031,0.872015153,0.129044934,0.032402132,0.003298839,0.026546213,0.118779351,0.120858807,0.01943206,0.00306192,0.327853674,328.3196529,0.877257847,0.138325758,0.035119328,0.003593717,0.027537006,0.114733171,0.09361942,0.019913693,0.004105567,0.288135593,236,0.872881356,0.105932203,0.025423729,0,0.046610169,0.127118644,0.084745763,0.012711864,0.004237288
Ray Olmedo,1718,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.18,0.04,0,0.01,0.09,0.08,0.02,0.01,,,,,,,,,,,,0.346448397,214.1114582,0.926277501,0.1740399,0.04119262,0.004992942,0.0064319,0.105583517,0.056135467,0.013502222,0.009070904,,,,,,,,,,,
Lew Ford,1724,,,,,,,,,,,,0.248927039,233,0.918454936,0.141630901,0.038626609,0.008583691,0.034334764,0.111587983,0.141630901,0.017167382,0.004291845,,100,0.9,0.16,0.05,0,0.03,0.12,0.12,0.02,0.01,,,,,,,,,,,,0.298733876,160.6781283,0.909677605,0.137956963,0.040453546,0.004149082,0.032155382,0.115137015,0.108197342,0.017633597,0.004149082,,,,,,,,,,,
Jose Reyes,1736,0.21686747,664,0.917168675,0.189759036,0.048192771,0.018072289,0.015060241,0.143072289,0.088855422,0.055722892,0.012048193,0.221859706,613,0.913539967,0.179445351,0.052202284,0.016313214,0.019575856,0.135399674,0.089722675,0.055464927,0.014681892,,655,0.899236641,0.178625954,0.053435115,0.015267176,0.016793893,0.141984733,0.091603053,0.041221374,0.015267176,0.222244891,567.7858296,0.909163001,0.177304505,0.053903851,0.020451422,0.01801198,0.132797195,0.086242765,0.047485125,0.013560038,0.217436876,634.9543958,0.908527741,0.181254522,0.052428235,0.019303578,0.017517313,0.139411645,0.100708369,0.053100094,0.014156607,0.221957041,419,0.911694511,0.198090692,0.047732697,0,0.023866348,0.138424821,0.088305489,0.035799523,0.014319809
Justin Morneau,1737,0.236036036,555,0.893693694,0.14954955,0.054054054,0.001801802,0.037837838,0.12972973,0.140540541,0,0,0.23476298,443,0.887133183,0.148984199,0.051918736,0.002257336,0.031602709,0.108352144,0.133182844,0,0,,465,0.88172043,0.146236559,0.051612903,0.004301075,0.034408602,0.120430108,0.129032258,0.002150538,0.002150538,0.233920315,412.7547634,0.886412967,0.15159905,0.053101698,0.002569692,0.032394262,0.117845458,0.137655962,0.003033412,0.000861489,0.218991298,538.1518619,0.887839352,0.153721591,0.05174458,0.002696606,0.03320083,0.114399172,0.11890163,0.00138475,0.000445059,0.239370079,635,0.900787402,0.149606299,0.056692913,0,0.026771654,0.097637795,0.121259843,0,0
Jhonny Peralta,1738,0.24912892,574,0.912891986,0.155052265,0.048780488,0.005226481,0.024390244,0.104529617,0.114982578,0.00174216,0.00174216,0.24957265,585,0.907692308,0.160683761,0.046153846,0.003418803,0.023931624,0.095726496,0.121367521,0.001709402,0.003418803,,484,0.900826446,0.150826446,0.051652893,0.004132231,0.026859504,0.109504132,0.117768595,0.002066116,0.002066116,0.247318087,601.25,0.904695198,0.153297969,0.048754911,0.004710484,0.026763884,0.104855718,0.124421384,0.002547534,0.003014515,0.259831838,570.4971897,0.906482246,0.154686039,0.049920178,0.004738981,0.026046015,0.106108235,0.103996619,0.001723357,0.002845954,0.238839286,448,0.912946429,0.185267857,0.066964286,0,0.024553571,0.111607143,0.122767857,0.006696429,0.006696429
Matt Kata,1741,,,,,,,,,,,,,,,,,,,,,,,,100,0.93,0.17,0.04,0.01,0.01,0.09,0.09,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Cabrera,1744,0.228070175,684,0.875730994,0.166666667,0.064327485,0,0.054093567,0.171052632,0.18128655,0.007309942,0.002923977,0.232628399,662,0.870090634,0.16163142,0.057401813,0,0.052870091,0.145015106,0.16918429,0.006042296,0.003021148,,672,0.863095238,0.162202381,0.061011905,0.001488095,0.052083333,0.15625,0.172619048,0.004464286,0.00297619,0.232088948,679.05,0.868637048,0.165597747,0.059642857,0.000940452,0.050401737,0.158357573,0.16956567,0.005623935,0.002669136,0.235588241,672.9254925,0.867826814,0.164908685,0.061109701,0.000898005,0.054497163,0.156337176,0.170384967,0.004817611,0.002379738,0.226993865,652,0.851226994,0.187116564,0.039877301,0.001533742,0.067484663,0.15797546,0.210122699,0.004601227,0
Cody Ross,1760,0.240837696,573,0.910994764,0.155322862,0.054101222,0.001745201,0.033158813,0.120418848,0.12565445,0.006980803,0.001745201,0.255319149,517,0.907156673,0.141199226,0.056092843,0.001934236,0.036750484,0.125725338,0.143133462,0.007736944,0.003868472,,488,0.897540984,0.141393443,0.055327869,0.00204918,0.032786885,0.112704918,0.120901639,0.006147541,0.004098361,0.253065954,470.2672118,0.902754128,0.140437758,0.055062689,0.002902996,0.035790024,0.125512469,0.129480308,0.009099399,0.004697397,0.253852715,492.4228356,0.901332374,0.138208413,0.057086029,0.002203432,0.03530114,0.123069922,0.126903318,0.008281328,0.004672821,0.267806268,351,0.903133903,0.176638177,0.048433048,0.002849003,0.022792023,0.094017094,0.108262108,0.008547009,0.005698006
Laynce Nix,1766,,,,,,,,,,,,,,,,,,,,,,,,178,0.898876404,0.129213483,0.056179775,0.005617978,0.033707865,0.106741573,0.123595506,0.005617978,0.005617978,0.377082103,276.5975875,0.908451293,0.13158761,0.055030747,0.003299143,0.031421898,0.107611694,0.118169392,0.005481727,0.004383542,0.445606097,228.3780838,0.91015039,0.134055354,0.053868456,0.003071191,0.034982,0.108138719,0.124189732,0.003115987,0.003703643,0.595588235,136,0.941176471,0.125,0.029411765,0,0.014705882,0.080882353,0.051470588,0.007352941,0
Matt Diaz,1771,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.16,0.05,0,0.02,0.1,0.1,0.01,0.01,0.343673193,266.9687417,0.911130175,0.154049444,0.049134781,0.00368924,0.021690178,0.09821472,0.110802968,0.013841796,0.006039947,0.434587518,195.3001327,0.913765481,0.153603236,0.05435061,0.004726643,0.017062399,0.092860072,0.088622696,0.012911937,0.005256318,0.526315789,19,0.947368421,0.105263158,0.052631579,0,0,0.052631579,0.052631579,0,0
Mike Hessman,1808,,,,,,,,,,,,0.252900232,431,0.909512761,0.085846868,0.041763341,0.002320186,0.060324826,0.127610209,0.167053364,0,0.002320186,,100,0.91,0.1,0.04,0,0.05,0.11,0.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humberto Quintero,1824,,,,,,,,,,,,,,,,,,,,,,,,100,0.94,0.16,0.05,0,0.01,0.09,0.09,0.01,0,0.282630873,271.0304141,0.948629565,0.150138986,0.053182977,0.001869553,0.013454509,0.075970787,0.105033206,0.003538,0.002486105,0.324953278,176.3354462,0.952585788,0.155236262,0.053805084,0.001220649,0.011800365,0.073432764,0.074228006,0.002097498,0.001356028,0.328571429,140,0.935714286,0.157142857,0.035714286,0,0.028571429,0.057142857,0.092857143,0,0
David DeJesus,1825,0.222042139,617,0.876823339,0.175040519,0.040518639,0.009724473,0.01458671,0.136142626,0.110210697,0.006482982,0.003241491,0.24852071,507,0.879684418,0.157790927,0.043392505,0.01183432,0.017751479,0.126232742,0.090729783,0.007889546,0.01183432,,570,0.875438596,0.157894737,0.045614035,0.00877193,0.019298246,0.124561404,0.087719298,0.007017544,0.005263158,0.246226942,536.7,0.879910542,0.156055395,0.046294612,0.009720123,0.018763763,0.122933436,0.094332925,0.0091515,0.010177896,0.241880472,548.6869845,0.878845865,0.159307897,0.04567395,0.010877845,0.017600292,0.125987748,0.08783764,0.009205906,0.009226567,0.277904328,439,0.890660592,0.132118451,0.066059226,0.006833713,0.018223235,0.118451025,0.086560364,0.011389522,0.006833713
Koyie Hill,1829,,,,,,,,,,,,,,,,,,,,,,,,100,0.91,0.14,0.04,0,0.01,0.08,0.08,0.01,0,0.28289843,265.2895602,0.913593446,0.13504819,0.034701967,0.003317609,0.014316466,0.095761779,0.076367537,0.006263706,0.001554818,,,,,,,,,,,,0.295081967,61,0.950819672,0.114754098,0.032786885,0,0,0.049180328,0,0,0
Clint Barmes,1830,0.255238095,525,0.92,0.161904762,0.04,0,0.015238095,0.08,0.08,0.005714286,0.001904762,,,,,,,,,,,,,409,0.91198044,0.141809291,0.051344743,0.002444988,0.019559902,0.085574572,0.095354523,0.002444988,0.002444988,0.271435679,430.4273257,0.908129931,0.140881668,0.042832271,0.001553278,0.018724357,0.098495956,0.095415155,0.006282406,0.005348323,0.274859921,469.127852,0.912221066,0.15004389,0.043422463,0.001792587,0.019751433,0.091850302,0.082827451,0.004242792,0.004287404,0.327272727,330,0.921212121,0.133333333,0.045454545,0,0.015151515,0.066666667,0.06969697,0,0
Michel Hernandez,1835,,,,,,,,,,,,,,,,,,,,,,,,100,0.9,0.15,0.05,0,0.01,0.09,0.09,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
